ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS
scaffold_3274	13935	18.59	1	14	1.00	0.239	0.200	1.333	392.00	392.00	0.07
scaffold_3275	13931	18.16	1	7	0.50	0.408	0.501	0.400	1694.00	1694.00	0.00
scaffold_3276	13930	20.98	1	15	1.08	0.337	0.303	0.250	404.50	404.50	0.07
scaffold_3277	13926	17.27	1	15	1.08	0.372	0.213	0.667	646.00	646.00	0.07
scaffold_3278	13921	16.35	1	10	0.72	0.347	0.221	0.429	921.00	921.00	0.00
scaffold_3279	13921	15.44	1	9	0.65	0.271	0.192	0.125	622.00	622.00	0.11
scaffold_3280	13920	17.18	1	14	1.01	0.419	0.194	1.000	446.00	446.00	0.07
scaffold_3281	13918	18.81	1	8	0.57	0.363	0.191	1.000	1966.00	1966.00	0.12
scaffold_3282	13915	21.02	1	15	1.08	0.234	0.237	0.364	160.00	160.00	0.07
scaffold_3283	13915	17.84	1	10	0.72	0.341	0.246	NA	508.00	508.00	0.10
scaffold_3284	13915	21.20	1	15	1.08	0.269	0.249	0.667	219.00	219.00	0.00
scaffold_3285	13908	15.09	1	11	0.79	0.221	0.162	NA	398.50	398.50	0.09
scaffold_3286	13906	22.47	1	19	1.37	0.363	0.225	8.500	197.00	197.00	0.11
scaffold_3287	13905	14.76	1	12	0.86	0.222	0.201	0.333	515.50	515.50	0.00
scaffold_3288	13902	20.10	1	11	0.79	0.629	0.261	4.500	275.00	275.00	0.00
scaffold_3289	13901	18.33	1	9	0.65	0.512	0.249	3.500	1032.00	1032.00	0.11
scaffold_3290	13894	19.64	1	14	1.01	0.223	0.146	1.333	754.00	754.00	0.07
scaffold_3291	13890	16.90	1	17	1.22	0.266	0.228	0.889	323.00	323.00	0.06
scaffold_3292	13888	20.75	1	14	1.01	0.488	0.225	13.000	146.00	146.00	0.00
scaffold_3293	13881	18.12	1	15	1.08	0.252	0.156	1.143	570.50	570.50	0.07
scaffold_3294	13876	20.96	1	7	0.50	0.961	0.228	NA	126.00	126.00	0.14
scaffold_3295	13875	20.09	1	17	1.23	0.286	0.228	1.833	380.50	380.50	0.06
scaffold_3296	13874	18.84	1	11	0.79	0.501	0.285	4.500	314.00	314.00	0.09
scaffold_3297	13873	23.68	1	17	1.23	0.503	0.366	1.833	169.00	169.00	0.12
scaffold_3298	13869	16.81	1	17	1.23	0.251	0.234	2.400	350.00	350.00	0.06
scaffold_3299	13867	14.80	1	12	0.87	0.211	0.177	0.333	620.00	620.00	0.08
scaffold_3300	13864	13.14	1	8	0.58	0.269	0.258	3.000	1227.00	1227.00	0.12
scaffold_3301	13863	19.51	1	11	0.79	0.515	0.249	0.375	352.50	352.50	0.09
scaffold_3302	13862	21.43	1	15	1.08	0.387	0.231	14.000	241.50	241.50	0.20
scaffold_3303	13859	18.05	1	10	0.72	0.308	0.294	0.429	630.00	630.00	0.10
scaffold_3304	13856	17.74	1	17	1.23	0.280	0.216	0.214	348.50	348.50	0.06
scaffold_3305	13852	16.86	1	18	1.30	0.235	0.213	2.000	298.50	298.50	0.11
scaffold_3306	13846	17.32	1	12	0.87	0.236	0.216	0.714	692.50	692.50	0.00
scaffold_3307	13838	20.75	1	17	1.23	0.366	0.222	0.308	248.50	248.50	0.18
scaffold_3308	13837	20.46	1	11	0.79	0.434	0.282	0.833	551.50	551.50	0.09
scaffold_3309	13833	20.73	1	10	0.72	0.569	0.455	1.500	417.00	417.00	0.00
scaffold_3310	13830	16.82	1	11	0.80	0.325	0.297	10.000	570.50	570.50	0.09
scaffold_3311	13830	16.75	1	11	0.80	0.365	0.294	10.000	410.50	410.50	0.09
scaffold_3312	13828	20.57	1	9	0.65	0.402	0.249	0.500	686.00	686.00	0.00
scaffold_3313	13826	19.30	1	15	1.08	0.344	0.201	NA	463.00	463.00	0.00
scaffold_3314	13826	18.26	1	12	0.87	0.318	0.207	0.500	866.50	866.50	0.00
scaffold_3315	13825	14.24	1	8	0.58	0.228	0.206	1.667	498.00	498.00	0.12
scaffold_3316	13824	23.37	1	14	1.01	0.471	0.409	0.400	295.00	295.00	0.07
scaffold_3317	13822	18.51	1	11	0.80	0.762	0.234	NA	453.00	453.00	0.00
scaffold_3318	13821	16.49	1	7	0.51	0.282	0.228	1.333	676.00	676.00	0.00
scaffold_3319	13820	15.41	1	9	0.65	0.262	0.249	2.000	985.00	985.00	0.00
scaffold_3320	13820	16.32	1	12	0.87	0.271	0.171	1.000	576.00	576.00	0.08
scaffold_3321	13812	16.81	1	25	1.81	0.203	0.174	1.083	299.50	299.50	0.12
scaffold_3322	13810	17.27	1	20	1.45	0.213	0.189	0.429	225.00	225.00	0.10
scaffold_3323	13800	17.49	1	13	0.94	0.264	0.174	1.167	506.50	506.50	0.08
scaffold_3324	13797	17.03	1	11	0.80	0.375	0.321	0.833	875.50	875.50	0.09
scaffold_3325	13787	15.64	1	9	0.65	0.214	0.237	3.500	1303.00	1303.00	0.11
scaffold_3326	13785	18.24	1	15	1.09	0.302	0.171	0.250	508.00	508.00	0.20
scaffold_3327	13784	19.29	1	8	0.58	0.323	0.295	0.600	1525.00	1525.00	0.12
scaffold_3328	13777	20.21	1	16	1.16	0.412	0.286	7.000	124.00	124.00	0.06
scaffold_3329	13776	17.12	1	13	0.94	0.393	0.216	0.625	687.00	687.00	0.15
scaffold_3330	13772	17.80	1	20	1.45	0.258	0.195	5.667	414.00	414.00	0.10
scaffold_3331	13771	16.30	1	12	0.87	0.308	0.197	0.714	576.00	576.00	0.08
scaffold_3332	13770	18.24	1	9	0.65	0.700	0.429	NA	199.00	199.00	0.00
scaffold_3333	13770	23.94	1	10	0.73	0.435	0.294	0.667	333.00	333.00	0.30
scaffold_3334	13766	15.50	1	12	0.87	0.247	0.174	0.714	688.00	688.00	0.08
scaffold_3335	13761	20.13	1	16	1.16	0.330	0.261	3.000	184.00	184.00	0.06
scaffold_3336	13760	19.91	1	10	0.73	0.468	0.339	4.000	179.50	179.50	0.00
scaffold_3337	13756	16.70	1	20	1.45	0.304	0.229	0.250	180.50	180.50	0.10
scaffold_3338	13743	21.50	1	5	0.36	1.259	0.309	0.667	1045.00	1045.00	0.20
scaffold_3339	13742	15.52	1	9	0.65	0.270	0.228	3.500	373.00	373.00	0.11
scaffold_3340	13736	18.30	1	7	0.51	0.348	0.378	6.000	315.00	315.00	0.00
scaffold_3341	13731	15.59	1	10	0.73	0.247	0.211	1.000	942.00	942.00	0.00
scaffold_3342	13730	23.48	1	11	0.80	0.491	0.399	0.100	325.00	325.00	0.00
scaffold_3343	13723	20.32	1	21	1.53	0.264	0.201	0.235	290.00	290.00	0.19
scaffold_3344	13723	18.47	1	18	1.31	0.256	0.164	NA	395.50	395.50	0.11
scaffold_3345	13722	18.62	1	15	1.09	0.283	0.216	NA	174.00	174.00	0.13
scaffold_3346	13722	19.39	1	6	0.44	0.845	0.613	1.000	1497.00	1497.00	0.17
scaffold_3347	13720	18.91	1	19	1.38	0.262	0.210	2.800	461.00	461.00	0.16
scaffold_3348	13718	17.88	1	15	1.09	0.334	0.309	0.667	319.50	319.50	0.20
scaffold_3349	13716	19.28	1	11	0.80	0.442	0.273	2.667	323.50	323.50	0.09
scaffold_3350	13716	18.51	1	11	0.80	0.265	0.276	1.200	383.00	383.00	0.09
scaffold_3351	13711	16.72	1	6	0.44	0.379	0.206	2.000	1021.00	1021.00	0.00
scaffold_3352	13711	16.61	1	9	0.66	0.242	0.138	3.500	830.50	830.50	0.33
scaffold_3353	13710	19.90	1	10	0.73	0.398	0.228	2.333	432.00	432.00	0.00
scaffold_3354	13710	21.32	1	15	1.09	0.458	0.252	0.875	154.00	154.00	0.13
scaffold_3355	13709	19.73	1	13	0.95	0.443	0.243	0.300	483.00	483.00	0.15
scaffold_3356	13707	17.60	1	9	0.66	0.427	0.396	2.000	948.00	948.00	0.22
scaffold_3357	13697	17.53	1	4	0.29	0.295	0.232	0.333	1314.00	1314.00	0.00
scaffold_3358	13690	18.22	1	20	1.46	0.255	0.171	0.053	288.50	288.50	0.20
scaffold_3359	13688	15.23	1	15	1.10	0.206	0.198	1.143	467.00	467.00	0.00
scaffold_3360	13686	19.19	1	10	0.73	0.257	0.153	0.667	597.00	597.00	0.10
scaffold_3361	13686	21.12	1	17	1.24	0.363	0.312	NA	238.50	238.50	0.06
scaffold_3362	13685	21.23	1	6	0.44	0.842	0.591	2.000	2429.00	2429.00	0.17
scaffold_3363	13677	25.63	1	17	1.24	0.541	0.342	0.133	62.00	62.00	0.12
scaffold_3364	13677	17.21	1	12	0.88	0.298	0.208	0.714	521.00	521.00	0.00
scaffold_3365	13674	15.36	1	8	0.59	0.219	0.206	0.600	514.00	514.00	0.12
scaffold_3366	13671	17.87	1	19	1.39	0.253	0.216	1.714	307.00	307.00	0.21
scaffold_3367	13670	21.86	1	7	0.51	0.590	0.477	1.333	275.00	275.00	0.00
scaffold_3368	13669	19.77	1	14	1.02	0.307	0.216	3.667	239.00	239.00	0.07
scaffold_3369	13669	24.40	1	10	0.73	0.369	0.288	1.000	841.00	841.00	0.10
scaffold_3370	13667	22.92	1	6	0.44	0.738	0.501	5.000	1346.50	1346.50	0.00
scaffold_3371	13665	15.42	1	6	0.44	0.225	0.243	2.000	2715.00	2715.00	0.17
scaffold_3372	13664	21.79	1	16	1.17	0.504	0.396	0.231	93.00	93.00	0.19
scaffold_3373	13662	20.58	1	14	1.02	0.450	0.414	NA	107.00	107.00	0.14
scaffold_3374	13659	21.66	1	15	1.10	0.497	0.363	0.250	234.00	234.00	0.07
scaffold_3375	13657	19.32	1	15	1.10	0.281	0.252	0.500	278.00	278.00	0.07
scaffold_3376	13657	17.16	1	9	0.66	0.299	0.255	1.250	752.00	752.00	0.00
scaffold_3377	13639	20.32	1	8	0.59	0.585	0.280	3.000	1465.00	1465.00	0.12
scaffold_3378	13639	22.41	1	7	0.51	0.622	0.318	6.000	929.00	929.00	0.00
scaffold_3379	13638	16.88	1	12	0.88	0.189	0.140	0.333	481.00	481.00	0.08
scaffold_3380	13636	22.02	1	16	1.17	0.466	0.315	0.143	387.00	387.00	0.31
scaffold_3381	13635	21.97	1	13	0.95	0.390	0.258	2.250	395.00	395.00	0.00
scaffold_3382	13634	20.88	1	10	0.73	0.396	0.298	9.000	268.50	268.50	0.00
scaffold_3383	13634	18.22	1	14	1.03	0.381	0.238	NA	321.00	321.00	0.21
scaffold_3384	13631	19.12	1	9	0.66	0.457	0.402	0.286	1059.50	1059.50	0.11
scaffold_3385	13631	22.32	1	15	1.10	0.537	0.444	0.500	181.00	181.00	0.20
scaffold_3386	13629	17.26	1	22	1.61	0.162	0.161	1.750	329.00	329.00	0.05
scaffold_3387	13629	21.97	1	17	1.25	0.273	0.237	0.214	415.00	415.00	0.12
scaffold_3388	13625	18.51	1	8	0.59	0.213	0.178	7.000	569.00	569.00	0.00
scaffold_3389	13620	19.77	1	17	1.25	0.353	0.228	16.000	268.00	268.00	0.24
scaffold_3390	13620	15.82	1	9	0.66	0.224	0.231	0.500	1395.00	1395.00	0.00
scaffold_3391	13619	14.95	1	11	0.81	0.239	0.216	4.500	467.00	467.00	0.18
scaffold_3392	13617	16.86	1	18	1.32	0.204	0.180	0.800	180.50	180.50	0.11
scaffold_3393	13615	18.32	1	8	0.59	0.264	0.203	1.667	552.50	552.50	0.00
scaffold_3394	13615	24.75	1	11	0.81	0.765	0.306	1.750	231.00	231.00	0.09
scaffold_3395	13610	13.95	1	4	0.29	0.329	0.200	NA	1560.00	1560.00	0.00
scaffold_3396	13606	19.12	1	10	0.73	0.532	0.412	1.500	321.00	321.00	0.10
scaffold_3397	13605	20.35	1	6	0.44	0.857	0.360	5.000	2508.00	2508.00	0.50
scaffold_3398	13602	18.95	1	10	0.74	0.338	0.234	NA	596.00	596.00	0.00
scaffold_3399	13602	15.62	1	16	1.18	0.229	0.222	0.231	378.50	378.50	0.00
scaffold_3400	13601	18.58	1	11	0.81	0.252	0.255	NA	277.50	277.50	0.09
scaffold_3401	13600	19.12	1	17	1.25	0.272	0.234	2.400	320.00	320.00	0.24
scaffold_3402	13596	20.88	1	3	0.22	0.948	0.948	NA	2714.00	2714.00	0.00
scaffold_3403	13595	18.08	1	15	1.10	0.321	0.243	0.154	577.00	577.00	0.13
scaffold_3404	13589	18.90	1	9	0.66	0.459	0.369	8.000	545.00	545.00	0.22
scaffold_3405	13589	15.04	1	10	0.74	0.188	0.175	0.250	1127.00	1127.00	0.00
scaffold_3406	13587	22.55	1	14	1.03	0.594	0.526	0.750	130.00	130.00	0.07
scaffold_3407	13582	17.61	1	13	0.96	0.304	0.207	0.444	382.00	382.00	0.08
scaffold_3408	13581	18.54	1	15	1.10	0.298	0.204	NA	194.00	194.00	0.33
scaffold_3409	13580	17.27	1	13	0.96	0.241	0.174	0.857	390.00	390.00	0.08
scaffold_3410	13572	17.45	1	21	1.55	0.206	0.159	0.750	412.00	412.00	0.19
scaffold_3411	13572	16.67	1	16	1.18	0.216	0.161	4.333	297.00	297.00	0.06
scaffold_3412	13567	22.30	1	10	0.74	0.659	0.621	0.667	337.00	337.00	0.10
scaffold_3413	13562	22.18	1	13	0.96	0.595	0.501	1.167	336.50	336.50	0.23
scaffold_3414	13561	21.24	1	12	0.88	0.457	0.359	1.000	630.00	630.00	0.08
scaffold_3415	13561	19.28	1	9	0.66	0.681	0.312	8.000	600.50	600.50	0.11
scaffold_3416	13560	17.85	1	14	1.03	0.333	0.222	0.167	598.00	598.00	0.14
scaffold_3417	13557	19.96	1	19	1.40	0.313	0.237	2.800	334.00	334.00	0.26
scaffold_3418	13557	18.54	1	16	1.18	0.276	0.186	3.000	358.50	358.50	0.00
scaffold_3419	13545	17.36	1	15	1.11	0.324	0.243	2.000	229.00	229.00	0.13
scaffold_3420	13541	17.89	1	15	1.11	0.313	0.189	0.154	293.00	293.00	0.13
scaffold_3421	13540	18.46	1	12	0.89	0.399	0.285	0.200	481.50	481.50	0.00
scaffold_3422	13538	22.13	1	12	0.89	0.403	0.226	0.200	466.00	466.00	0.00
scaffold_3423	13538	19.94	1	13	0.96	0.338	0.240	5.500	706.50	706.50	0.08
scaffold_3424	13531	18.22	1	16	1.18	0.318	0.237	NA	257.00	257.00	0.25
scaffold_3425	13530	18.13	1	11	0.81	0.234	0.216	0.833	1095.00	1095.00	0.18
scaffold_3426	13530	17.47	1	13	0.96	0.352	0.231	0.300	598.00	598.00	0.08
scaffold_3427	13528	17.47	1	14	1.03	0.203	0.184	0.400	568.50	568.50	0.00
scaffold_3428	13527	18.79	1	10	0.74	0.286	0.251	4.000	563.00	563.00	0.00
scaffold_3429	13520	16.95	1	17	1.26	0.189	0.153	0.545	93.00	93.00	0.12
scaffold_3430	13519	16.26	1	7	0.52	0.528	0.342	1.333	747.00	747.00	0.00
scaffold_3431	13515	19.84	1	15	1.11	0.384	0.321	0.071	305.00	305.00	0.13
scaffold_3432	13507	16.34	1	16	1.18	0.243	0.188	7.000	408.00	408.00	0.19
scaffold_3433	13506	22.01	1	14	1.04	0.348	0.336	1.000	504.00	504.00	0.14
scaffold_3434	13503	16.46	1	17	1.26	0.250	0.216	1.833	368.00	368.00	0.06
scaffold_3435	13502	17.91	1	13	0.96	0.335	0.234	0.182	290.00	290.00	0.00
scaffold_3436	13496	16.45	1	17	1.26	0.248	0.210	1.833	380.00	380.00	0.06
scaffold_3437	13495	15.89	1	11	0.82	0.251	0.186	0.571	520.00	520.00	0.00
scaffold_3438	13494	17.23	1	11	0.82	0.273	0.228	1.750	423.50	423.50	0.09
scaffold_3439	13493	21.54	1	14	1.04	0.379	0.285	3.667	429.00	429.00	0.07
scaffold_3440	13493	18.94	1	7	0.52	0.486	0.309	NA	1483.00	1483.00	0.43
scaffold_3441	13492	20.35	1	17	1.26	0.337	0.261	0.214	263.00	263.00	0.00
scaffold_3442	13491	18.77	1	21	1.56	0.300	0.270	0.167	69.00	69.00	0.10
scaffold_3443	13490	15.94	1	4	0.30	0.436	0.309	3.000	1238.50	1238.50	0.00
scaffold_3444	13487	16.47	1	16	1.19	0.249	0.201	4.333	443.00	443.00	0.06
scaffold_3445	13482	17.00	1	12	0.89	0.274	0.247	11.000	338.50	338.50	0.17
scaffold_3446	13476	15.95	1	20	1.48	0.299	0.283	5.667	209.00	209.00	0.00
scaffold_3447	13476	17.97	1	11	0.82	0.230	0.192	1.200	441.00	441.00	0.00
scaffold_3448	13475	17.84	1	23	1.71	0.176	0.135	1.091	270.50	270.50	0.13
scaffold_3449	13474	16.36	1	14	1.04	0.290	0.258	6.000	646.00	646.00	0.21
scaffold_3450	13473	18.93	1	17	1.26	0.359	0.330	7.500	171.00	171.00	0.06
scaffold_3451	13472	19.23	1	10	0.74	0.559	0.298	2.333	328.00	328.00	0.10
scaffold_3452	13472	15.78	1	5	0.37	0.393	0.378	0.667	1658.50	1658.50	0.20
scaffold_3453	13470	17.06	1	11	0.82	0.328	0.210	0.100	253.00	253.00	0.09
scaffold_3454	13469	20.37	1	11	0.82	0.545	0.198	NA	187.00	187.00	0.09
scaffold_3455	13468	17.89	1	9	0.67	0.350	0.255	NA	589.00	589.00	0.00
scaffold_3456	13468	19.97	1	9	0.67	0.635	0.333	NA	199.00	199.00	0.11
scaffold_3457	13463	22.33	1	15	1.11	0.295	0.273	0.667	632.00	632.00	0.07
scaffold_3458	13461	16.20	1	8	0.59	0.395	0.207	0.333	1003.00	1003.00	0.25
scaffold_3459	13456	21.96	1	14	1.04	0.235	0.205	3.667	231.00	231.00	0.07
scaffold_3460	13453	15.50	1	10	0.74	0.310	0.238	0.250	650.50	650.50	0.00
scaffold_3461	13453	18.69	1	17	1.26	0.280	0.261	0.700	252.00	252.00	0.06
scaffold_3462	13453	19.60	1	7	0.52	0.811	0.429	0.167	1115.00	1115.00	0.14
scaffold_3463	13452	20.96	1	11	0.82	0.326	0.318	0.222	433.00	433.00	0.00
scaffold_3464	13449	20.46	1	10	0.74	0.165	0.135	9.000	606.50	606.50	0.00
scaffold_3465	13448	14.26	1	2	0.15	0.211	0.211	1.000	5777.00	5777.00	0.00
scaffold_3466	13445	19.43	1	8	0.60	0.240	0.156	3.000	669.50	669.50	0.00
scaffold_3467	13445	17.72	1	8	0.60	0.919	0.648	7.000	372.00	372.00	0.12
scaffold_3468	13441	23.87	1	7	0.52	1.209	0.366	0.167	849.50	849.50	0.14
scaffold_3469	13436	13.26	1	7	0.52	0.179	0.153	0.400	2095.50	2095.50	0.14
scaffold_3470	13434	17.37	1	19	1.41	0.203	0.150	0.583	197.00	197.00	0.11
scaffold_3471	13433	18.57	1	16	1.19	0.264	0.260	0.600	423.00	423.00	0.06
scaffold_3472	13433	14.67	1	10	0.74	0.362	0.166	0.250	801.50	801.50	0.00
scaffold_3473	13432	22.45	1	14	1.04	0.484	0.289	0.167	165.00	165.00	0.29
scaffold_3474	13428	17.19	1	16	1.19	0.244	0.153	0.455	322.00	322.00	0.19
scaffold_3475	13427	16.06	1	10	0.74	0.369	0.191	9.000	850.00	850.00	0.30
scaffold_3476	13423	18.65	1	18	1.34	0.362	0.249	0.385	189.50	189.50	0.00
scaffold_3477	13417	22.46	1	13	0.97	0.471	0.360	5.500	343.00	343.00	0.15
scaffold_3478	13417	17.10	1	16	1.19	0.218	0.175	1.286	236.00	236.00	0.06
scaffold_3479	13414	16.60	1	11	0.82	0.284	0.267	0.222	781.00	781.00	0.00
scaffold_3480	13413	15.77	1	17	1.27	0.229	0.204	7.500	264.00	264.00	0.35
scaffold_3481	13410	17.43	1	9	0.67	0.292	0.312	0.500	1056.00	1056.00	0.00
scaffold_3482	13410	16.49	1	9	0.67	0.248	0.207	1.250	647.00	647.00	0.00
scaffold_3483	13409	19.35	1	14	1.04	0.255	0.211	3.667	172.00	172.00	0.07
scaffold_3484	13408	19.38	1	12	0.89	0.301	0.270	3.000	285.00	285.00	0.17
scaffold_3485	13404	15.60	1	5	0.37	0.316	0.261	0.250	1439.00	1439.00	0.00
scaffold_3486	13403	15.80	1	14	1.04	0.201	0.164	0.273	701.50	701.50	0.00
scaffold_3487	13400	15.63	1	5	0.37	0.266	0.210	4.000	1441.00	1441.00	0.00
scaffold_3488	13394	17.07	1	13	0.97	0.242	0.186	5.500	719.00	719.00	0.23
scaffold_3489	13389	16.20	1	12	0.90	0.269	0.203	2.000	339.50	339.50	0.00
scaffold_3490	13383	14.26	1	9	0.67	0.232	0.219	2.000	510.50	510.50	0.11
scaffold_3491	13383	20.93	1	12	0.90	0.389	0.235	0.333	171.00	171.00	0.08
scaffold_3492	13382	16.38	1	19	1.42	0.347	0.306	0.056	100.00	100.00	0.05
scaffold_3493	13379	16.32	1	8	0.60	0.208	0.234	1.000	811.00	811.00	0.00
scaffold_3494	13379	16.49	1	21	1.57	0.205	0.177	0.235	419.50	419.50	0.05
scaffold_3495	13376	18.09	1	18	1.35	0.299	0.188	0.385	277.50	277.50	0.00
scaffold_3496	13375	17.31	1	13	0.97	0.301	0.174	0.300	533.00	533.00	0.15
scaffold_3497	13367	17.83	1	14	1.05	0.247	0.230	0.750	307.50	307.50	0.29
scaffold_3498	13367	19.77	1	7	0.52	0.540	0.264	0.750	1224.00	1224.00	0.00
scaffold_3499	13363	17.35	1	15	1.12	0.235	0.225	0.875	317.00	317.00	0.13
scaffold_3500	13362	23.27	1	5	0.37	0.938	0.600	1.500	767.50	767.50	0.20
scaffold_3501	13358	13.77	1	9	0.67	0.256	0.210	0.800	536.00	536.00	0.00
scaffold_3502	13349	17.96	1	17	1.27	0.317	0.246	NA	289.00	289.00	0.24
scaffold_3503	13346	19.17	1	6	0.45	0.736	0.188	0.200	1183.00	1183.00	0.17
scaffold_3504	13346	13.97	1	8	0.60	0.194	0.211	7.000	1250.00	1250.00	0.00
scaffold_3505	13336	17.45	1	7	0.52	0.237	0.159	1.333	965.00	965.00	0.00
scaffold_3506	13328	19.88	1	16	1.20	0.269	0.178	1.667	268.00	268.00	0.06
scaffold_3507	13327	18.96	1	20	1.50	0.245	0.191	0.818	289.00	289.00	0.05
scaffold_3508	13326	17.42	1	5	0.38	0.412	0.330	0.667	3066.00	3066.00	0.20
scaffold_3509	13324	18.55	1	15	1.13	0.307	0.201	6.500	426.00	426.00	0.27
scaffold_3510	13320	15.34	1	17	1.28	0.151	0.144	0.417	397.00	397.00	0.06
scaffold_3511	13314	16.60	1	11	0.83	0.288	0.261	1.750	384.50	384.50	0.09
scaffold_3512	13312	23.82	1	7	0.53	0.368	0.306	2.500	1496.00	1496.00	0.00
scaffold_3513	13306	15.50	1	8	0.60	0.347	0.295	3.000	1165.00	1165.00	0.00
scaffold_3514	13306	19.71	1	21	1.58	0.235	0.186	NA	243.00	243.00	0.29
scaffold_3515	13306	17.08	1	20	1.50	0.203	0.177	5.667	279.00	279.00	0.05
scaffold_3516	13302	16.22	1	14	1.05	0.210	0.183	3.667	353.00	353.00	0.07
scaffold_3517	13294	16.24	1	6	0.45	0.138	0.120	0.500	1543.00	1543.00	0.00
scaffold_3518	13290	17.74	1	11	0.83	0.272	0.237	1.750	1003.00	1003.00	0.00
scaffold_3519	13289	15.54	1	8	0.60	0.303	0.321	3.000	630.00	630.00	0.00
scaffold_3520	13288	19.02	1	18	1.35	0.280	0.219	0.500	442.00	442.00	0.11
scaffold_3521	13276	17.14	1	11	0.83	0.404	0.189	NA	779.00	779.00	0.18
scaffold_3522	13273	20.60	1	10	0.75	0.315	0.282	9.000	559.00	559.00	0.00
scaffold_3523	13271	15.52	1	10	0.75	0.177	0.167	2.333	985.00	985.00	0.40
scaffold_3524	13268	17.85	1	10	0.75	0.316	0.201	1.500	1060.00	1060.00	0.10
scaffold_3525	13266	16.38	1	10	0.75	0.215	0.219	1.000	755.00	755.00	0.10
scaffold_3526	13264	18.98	1	18	1.36	0.241	0.183	0.636	223.50	223.50	0.00
scaffold_3527	13263	19.45	1	13	0.98	0.492	0.393	3.333	203.00	203.00	0.15
scaffold_3528	13263	17.26	1	16	1.21	0.348	0.317	0.455	288.00	288.00	0.19
scaffold_3529	13259	21.83	1	4	0.30	0.948	0.948	NA	2709.00	2709.00	0.00
scaffold_3530	13256	20.54	1	14	1.06	0.393	0.244	13.000	275.00	275.00	0.14
scaffold_3531	13254	17.60	1	9	0.68	0.301	0.366	3.500	301.00	301.00	0.00
scaffold_3532	13251	21.43	1	16	1.21	0.348	0.304	0.333	429.00	429.00	0.06
scaffold_3533	13251	17.13	1	12	0.91	0.251	0.174	3.000	627.00	627.00	0.17
scaffold_3534	13250	16.49	1	9	0.68	0.291	0.159	8.000	1329.00	1329.00	0.00
scaffold_3535	13246	20.90	1	16	1.21	0.458	0.312	0.067	241.50	241.50	0.25
scaffold_3536	13245	16.63	1	9	0.68	0.362	0.216	0.500	1050.00	1050.00	0.11
scaffold_3537	13244	18.73	1	15	1.13	0.447	0.315	0.250	453.50	453.50	0.20
scaffold_3538	13242	17.44	1	11	0.83	0.320	0.282	0.222	786.50	786.50	0.09
scaffold_3539	13242	15.90	1	10	0.76	0.340	0.227	1.000	290.50	290.50	0.00
scaffold_3540	13239	28.45	1	10	0.76	0.742	0.624	0.667	682.00	682.00	0.10
scaffold_3541	13238	19.29	1	13	0.98	0.347	0.258	1.600	732.00	732.00	0.31
scaffold_3542	13235	19.70	1	14	1.06	0.402	0.269	0.167	587.00	587.00	0.29
scaffold_3543	13235	18.03	1	9	0.68	0.465	0.249	0.800	938.00	938.00	0.22
scaffold_3544	13233	19.90	1	17	1.28	0.246	0.222	0.214	403.00	403.00	0.06
scaffold_3545	13232	21.24	1	14	1.06	0.402	0.254	3.667	547.00	547.00	0.21
scaffold_3546	13228	17.07	1	22	1.66	0.279	0.232	0.222	218.50	218.50	0.27
scaffold_3547	13225	19.31	1	18	1.36	0.286	0.216	2.600	265.00	265.00	0.17
scaffold_3548	13224	20.41	1	15	1.13	0.344	0.297	2.750	267.50	267.50	0.07
scaffold_3549	13223	18.17	1	19	1.44	0.213	0.195	0.267	240.50	240.50	0.05
scaffold_3550	13222	16.38	1	9	0.68	0.361	0.195	1.250	914.00	914.00	0.22
scaffold_3551	13219	15.63	1	10	0.76	0.276	0.255	2.333	935.00	935.00	0.10
scaffold_3552	13216	16.90	1	6	0.45	0.341	0.288	1.000	1724.50	1724.50	0.33
scaffold_3553	13211	16.17	1	12	0.91	0.247	0.235	3.000	623.50	623.50	0.17
scaffold_3554	13204	21.49	1	15	1.14	0.532	0.360	0.071	272.00	272.00	0.33
scaffold_3555	13202	22.48	1	6	0.45	0.612	0.546	0.500	1280.00	1280.00	0.17
scaffold_3556	13199	20.12	1	17	1.29	0.329	0.264	1.429	365.50	365.50	0.18
scaffold_3557	13197	17.75	1	14	1.06	0.299	0.257	1.800	562.50	562.50	0.14
scaffold_3558	13195	15.62	1	12	0.91	0.226	0.171	0.200	787.00	787.00	0.00
scaffold_3559	13191	16.72	1	9	0.68	0.566	0.318	2.000	312.00	312.00	0.00
scaffold_3560	13188	15.59	1	14	1.06	0.268	0.263	1.000	199.00	199.00	0.07
scaffold_3561	13185	30.50	1	9	0.68	0.358	0.264	NA	520.00	520.00	0.00
scaffold_3562	13185	21.68	1	14	1.06	0.456	0.295	0.167	170.00	170.00	0.07
scaffold_3563	13179	16.38	1	9	0.68	0.370	0.198	0.286	248.00	248.00	0.22
scaffold_3564	13178	17.56	1	12	0.91	0.341	0.203	1.000	519.00	519.00	0.00
scaffold_3565	13175	17.83	1	8	0.61	0.602	0.511	0.333	603.00	603.00	0.00
scaffold_3566	13174	15.61	1	11	0.83	0.323	0.195	2.667	1242.50	1242.50	0.09
