ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS
scaffold_2744	829	60.92	1	1	1.21	0.621	0.621	NA	123.00	123.00	0.00
scaffold_2745	829	48.13	1	2	2.41	0.393	0.393	NA	23.00	23.00	0.00
scaffold_2746	828	63.16	1	1	1.21	0.828	0.828	NA	1.00	1.00	0.00
scaffold_2747	828	68.00	1	1	1.21	0.825	0.825	NA	3.00	3.00	0.00
scaffold_2748	828	67.03	1	1	1.21	0.825	0.825	NA	3.00	3.00	0.00
scaffold_2749	828	49.88	1	1	1.21	0.261	0.261	NA	345.00	345.00	0.00
scaffold_2750	828	63.04	1	1	1.21	0.090	0.090	NA	2.00	2.00	0.00
scaffold_2751	827	65.18	1	2	2.42	0.358	0.358	NA	56.50	56.50	0.00
scaffold_2752	827	62.52	1	1	1.21	0.216	0.216	NA	2.00	2.00	0.00
scaffold_2753	827	69.29	1	1	1.21	0.747	0.747	NA	80.00	80.00	0.00
scaffold_2754	827	65.78	1	1	1.21	0.201	0.201	NA	3.00	3.00	0.00
scaffold_2755	827	61.91	1	1	1.21	0.825	0.825	NA	2.00	2.00	0.00
scaffold_2756	826	56.42	1	1	1.21	0.180	0.180	NA	645.00	645.00	0.00
scaffold_2757	826	55.69	1	1	1.21	0.477	0.477	NA	276.00	276.00	0.00
scaffold_2758	826	69.13	1	1	1.21	0.825	0.825	NA	2.00	2.00	0.00
scaffold_2759	826	59.81	1	1	1.21	0.231	0.231	NA	596.00	596.00	0.00
scaffold_2760	826	52.91	1	1	1.21	0.144	0.144	NA	681.00	681.00	0.00
scaffold_2761	826	65.25	1	2	2.42	0.435	0.435	1.000	83.00	83.00	0.50
scaffold_2762	825	60.97	1	2	2.42	0.291	0.291	NA	122.50	122.50	0.00
scaffold_2763	825	64.73	1	1	1.21	0.822	0.822	NA	3.00	3.00	0.00
scaffold_2764	825	70.67	1	2	2.42	0.243	0.243	NA	71.00	71.00	0.00
scaffold_2765	825	65.33	1	1	1.21	0.825	0.825	NA	1.00	1.00	0.00
scaffold_2766	825	53.58	1	1	1.21	0.414	0.414	NA	2.00	2.00	0.00
scaffold_2767	824	67.35	1	1	1.21	0.393	0.393	NA	2.00	2.00	0.00
scaffold_2768	824	66.63	1	1	1.21	0.132	0.132	NA	691.00	691.00	0.00
scaffold_2769	823	61.24	1	1	1.22	0.099	0.099	NA	724.00	724.00	0.00
scaffold_2770	822	73.11	1	1	1.22	0.822	0.822	NA	1.00	1.00	0.00
scaffold_2771	822	59.61	1	1	1.22	0.819	0.819	NA	2.00	2.00	0.00
scaffold_2772	822	67.15	1	1	1.22	0.669	0.669	NA	152.00	152.00	0.00
scaffold_2773	822	69.59	1	1	1.22	0.819	0.819	NA	2.00	2.00	0.00
scaffold_2774	822	74.33	1	1	1.22	0.819	0.819	NA	2.00	2.00	0.00
scaffold_2775	821	68.70	1	1	1.22	0.819	0.819	NA	1.00	1.00	0.00
scaffold_2776	820	50.85	1	1	1.22	0.153	0.153	NA	117.00	117.00	0.00
scaffold_2777	819	54.33	1	1	1.22	0.111	0.111	NA	3.00	3.00	0.00
scaffold_2778	819	53.60	1	1	1.22	0.654	0.654	NA	1.00	1.00	0.00
scaffold_2779	819	62.52	1	1	1.22	0.297	0.297	NA	3.00	3.00	0.00
scaffold_2780	818	60.51	1	1	1.22	0.816	0.816	NA	3.00	3.00	0.00
scaffold_2781	818	61.61	1	1	1.22	0.174	0.174	NA	645.00	645.00	0.00
scaffold_2782	818	68.09	1	1	1.22	0.816	0.816	NA	3.00	3.00	0.00
scaffold_2783	818	62.10	1	0	0	0	0	1	0	0	0
scaffold_2784	818	68.70	1	2	2.44	0.247	0.247	NA	162.50	162.50	0.00
scaffold_2785	818	75.43	1	1	1.22	0.672	0.672	NA	1.00	1.00	0.00
scaffold_2786	818	61.25	1	1	1.22	0.549	0.549	NA	269.00	269.00	0.00
scaffold_2787	818	57.58	1	1	1.22	0.144	0.144	NA	3.00	3.00	0.00
scaffold_2788	818	48.66	1	1	1.22	0.816	0.816	NA	1.00	1.00	0.00
scaffold_2789	817	58.02	1	1	1.22	0.816	0.816	NA	1.00	1.00	0.00
scaffold_2790	817	62.91	1	1	1.22	0.549	0.549	NA	1.00	1.00	0.00
scaffold_2791	817	70.62	1	1	1.22	0.342	0.342	NA	1.00	1.00	0.00
scaffold_2792	817	66.10	1	1	1.22	0.813	0.813	NA	3.00	3.00	0.00
scaffold_2793	817	54.59	1	1	1.22	0.507	0.507	NA	278.00	278.00	0.00
scaffold_2794	817	45.78	1	1	1.22	0.522	0.522	NA	1.00	1.00	0.00
scaffold_2795	816	64.46	1	1	1.23	0.168	0.168	NA	1.00	1.00	0.00
scaffold_2796	816	59.93	1	1	1.23	0.498	0.498	NA	2.00	2.00	0.00
scaffold_2797	816	63.97	1	0	0	0	0	1	0	0	0
scaffold_2798	816	66.67	1	1	1.23	0.813	0.813	NA	3.00	3.00	0.00
scaffold_2799	815	63.68	1	2	2.45	0.186	0.186	NA	53.50	53.50	0.00
scaffold_2800	815	65.64	1	2	2.45	0.154	0.154	1.000	253.50	253.50	0.00
scaffold_2801	814	63.76	1	2	2.46	0.254	0.254	1.000	154.00	154.00	0.00
scaffold_2802	814	69.53	1	1	1.23	0.813	0.813	NA	2.00	2.00	0.00
scaffold_2803	814	57.62	1	1	1.23	0.090	0.090	NA	723.00	723.00	0.00
scaffold_2804	814	59.58	1	1	1.23	0.345	0.345	NA	1.00	1.00	0.00
scaffold_2805	814	65.11	1	1	1.23	0.147	0.147	NA	1.00	1.00	0.00
scaffold_2806	814	69.66	1	1	1.23	0.756	0.756	NA	2.00	2.00	0.00
scaffold_2807	814	66.58	1	1	1.23	0.567	0.567	NA	3.00	3.00	0.00
scaffold_2808	814	72.73	1	1	1.23	0.720	0.720	NA	94.00	94.00	0.00
scaffold_2809	813	71.83	1	1	1.23	0.690	0.690	NA	1.00	1.00	0.00
scaffold_2810	813	55.60	1	1	1.23	0.603	0.603	NA	2.00	2.00	0.00
scaffold_2811	811	60.79	1	1	1.23	0.375	0.375	NA	246.00	246.00	0.00
scaffold_2812	811	67.94	1	1	1.23	0.810	0.810	NA	2.00	2.00	0.00
scaffold_2813	811	59.80	1	1	1.23	0.810	0.810	NA	1.00	1.00	0.00
scaffold_2814	811	71.02	1	1	1.23	0.708	0.708	NA	2.00	2.00	0.00
scaffold_2815	810	64.20	1	1	1.23	0.315	0.315	NA	3.00	3.00	0.00
scaffold_2816	809	47.47	1	1	1.24	0.807	0.807	NA	3.00	3.00	0.00
scaffold_2817	809	61.56	1	1	1.24	0.210	0.210	NA	3.00	3.00	0.00
scaffold_2818	809	70.33	1	0	0	0	0	1	0	0	0
scaffold_2819	808	52.97	1	1	1.24	0.174	0.174	NA	633.00	633.00	0.00
scaffold_2820	808	61.01	1	1	1.24	0.807	0.807	NA	1.00	1.00	0.00
scaffold_2821	807	60.35	1	1	1.24	0.390	0.390	NA	417.00	417.00	0.00
scaffold_2822	807	66.17	1	1	1.24	0.807	0.807	NA	1.00	1.00	0.00
scaffold_2823	806	67.25	1	2	2.48	0.332	0.332	1.000	73.00	73.00	0.00
scaffold_2824	805	50.06	1	1	1.24	0.102	0.102	NA	2.00	2.00	0.00
scaffold_2825	805	55.16	1	1	1.24	0.081	0.081	NA	724.00	724.00	0.00
scaffold_2826	805	63.60	1	2	2.48	0.300	0.300	NA	11.00	11.00	0.00
scaffold_2827	804	67.16	1	1	1.24	0.450	0.450	NA	354.00	354.00	0.00
scaffold_2828	804	62.19	1	1	1.24	0.195	0.195	NA	608.00	608.00	0.00
scaffold_2829	804	56.47	1	1	1.24	0.561	0.561	NA	244.00	244.00	0.00
scaffold_2830	804	44.28	1	1	1.24	0.540	0.540	NA	100.00	100.00	0.00
scaffold_2831	803	54.92	1	2	2.49	0.330	0.330	NA	73.00	73.00	0.00
scaffold_2832	803	71.61	1	1	1.25	0.801	0.801	NA	2.00	2.00	0.00
scaffold_2833	803	66.75	1	1	1.25	0.801	0.801	NA	2.00	2.00	0.00
scaffold_2834	803	65.88	1	2	2.49	0.303	0.303	NA	100.00	100.00	0.00
scaffold_2835	803	61.52	1	0	0	0	0	1	0	0	0
scaffold_2836	803	54.17	1	1	1.25	0.666	0.666	NA	136.00	136.00	0.00
scaffold_2837	802	75.44	1	1	1.25	0.801	0.801	NA	1.00	1.00	0.00
scaffold_2838	802	66.71	1	1	1.25	0.801	0.801	NA	1.00	1.00	0.00
scaffold_2839	802	60.97	1	1	1.25	0.522	0.522	NA	207.00	207.00	0.00
scaffold_2840	802	71.32	1	1	1.25	0.801	0.801	NA	2.00	2.00	0.00
scaffold_2841	802	58.35	1	1	1.25	0.264	0.264	NA	537.00	537.00	0.00
scaffold_2842	802	54.86	1	1	1.25	0.177	0.177	NA	100.00	100.00	0.00
scaffold_2843	802	60.10	1	1	1.25	0.165	0.165	NA	636.00	636.00	0.00
scaffold_2844	801	65.67	1	1	1.25	0.798	0.798	NA	2.00	2.00	0.00
scaffold_2845	801	67.54	1	2	2.50	0.148	0.148	NA	252.50	252.50	0.00
scaffold_2846	801	51.69	1	1	1.25	0.273	0.273	NA	1.00	1.00	0.00
scaffold_2847	800	61.00	1	2	2.50	0.335	0.335	1.000	67.00	67.00	0.00
scaffold_2848	800	72.00	1	1	1.25	0.798	0.798	NA	3.00	3.00	0.00
scaffold_2849	800	67.62	1	1	1.25	0.663	0.663	NA	3.00	3.00	0.00
scaffold_2850	799	71.96	1	1	1.25	0.300	0.300	NA	500.00	500.00	0.00
scaffold_2851	799	65.71	1	1	1.25	0.798	0.798	NA	1.00	1.00	0.00
scaffold_2852	799	59.82	1	2	2.50	0.252	0.252	NA	149.00	149.00	0.00
scaffold_2853	799	52.82	1	1	1.25	0.798	0.798	NA	2.00	2.00	0.00
scaffold_2854	798	66.79	1	1	1.25	0.738	0.738	NA	1.00	1.00	0.00
scaffold_2855	798	64.79	1	1	1.25	0.306	0.306	NA	1.00	1.00	0.00
scaffold_2856	798	66.67	1	1	1.25	0.621	0.621	NA	177.00	177.00	0.00
scaffold_2857	798	56.77	1	1	1.25	0.795	0.795	NA	3.00	3.00	0.00
scaffold_2858	798	53.88	1	1	1.25	0.069	0.069	NA	1.00	1.00	0.00
scaffold_2859	797	57.09	1	1	1.25	0.303	0.303	NA	249.00	249.00	0.00
scaffold_2860	797	69.26	1	1	1.25	0.795	0.795	NA	2.00	2.00	0.00
scaffold_2861	797	62.74	1	1	1.25	0.507	0.507	NA	1.00	1.00	0.00
scaffold_2862	797	72.90	1	1	1.25	0.795	0.795	NA	1.00	1.00	0.00
scaffold_2863	797	70.51	1	2	2.51	0.217	0.217	1.000	181.50	181.50	0.00
scaffold_2864	797	66.12	1	2	2.51	0.353	0.353	NA	46.50	46.50	0.00
scaffold_2865	796	51.88	1	2	2.51	0.268	0.268	NA	116.50	116.50	0.00
scaffold_2866	796	59.67	1	1	1.26	0.792	0.792	NA	3.00	3.00	0.00
scaffold_2867	796	74.25	1	1	1.26	0.792	0.792	NA	3.00	3.00	0.00
scaffold_2868	796	64.45	1	1	1.26	0.795	0.795	NA	2.00	2.00	0.00
scaffold_2869	796	69.72	1	1	1.26	0.588	0.588	NA	3.00	3.00	0.00
scaffold_2870	796	69.60	1	0	0	0	0	1	0	0	0
scaffold_2871	796	60.30	1	0	0	0	0	1	0	0	0
scaffold_2872	796	68.97	1	1	1.26	0.795	0.795	NA	1.00	1.00	0.00
scaffold_2873	795	62.52	1	1	1.26	0.783	0.783	NA	2.00	2.00	0.00
scaffold_2874	795	64.78	1	1	1.26	0.648	0.648	NA	146.00	146.00	0.00
scaffold_2875	795	61.89	1	2	2.52	0.377	0.377	1.000	22.50	22.50	0.00
scaffold_2876	795	47.42	1	1	1.26	0.204	0.204	NA	268.00	268.00	0.00
scaffold_2877	794	64.23	1	1	1.26	0.237	0.237	NA	557.00	557.00	0.00
scaffold_2878	794	66.88	1	1	1.26	0.408	0.408	NA	386.00	386.00	0.00
scaffold_2879	794	68.26	1	1	1.26	0.069	0.069	NA	726.00	726.00	0.00
scaffold_2880	794	62.72	1	1	1.26	0.657	0.657	NA	64.00	64.00	0.00
scaffold_2881	793	65.32	1	2	2.52	0.329	0.329	1.000	69.50	69.50	0.00
scaffold_2882	793	68.98	1	2	2.52	0.228	0.228	NA	170.00	170.00	0.00
scaffold_2883	792	57.58	1	1	1.26	0.483	0.483	NA	3.00	3.00	0.00
scaffold_2884	792	59.85	1	1	1.26	0.180	0.180	NA	112.00	112.00	0.00
scaffold_2885	792	68.81	1	1	1.26	0.177	0.177	NA	1.00	1.00	0.00
scaffold_2886	792	56.94	1	2	2.53	0.251	0.251	1.000	146.50	146.50	0.00
scaffold_2887	791	64.10	1	1	1.26	0.264	0.264	NA	526.00	526.00	0.00
scaffold_2888	791	72.69	1	2	2.53	0.188	0.188	NA	1.00	1.00	0.50
scaffold_2889	791	56.64	1	1	1.26	0.540	0.540	NA	3.00	3.00	0.00
scaffold_2890	791	60.05	1	2	2.53	0.189	0.189	NA	208.00	208.00	0.00
scaffold_2891	791	74.97	1	1	1.26	0.462	0.462	NA	3.00	3.00	0.00
scaffold_2892	791	50.70	1	1	1.26	0.129	0.129	NA	661.00	661.00	0.00
scaffold_2893	791	60.30	1	2	2.53	0.387	0.387	NA	9.50	9.50	0.00
scaffold_2894	790	72.53	1	0	0	0	0	1	0	0	0
scaffold_2895	790	50.38	1	1	1.27	0.789	0.789	NA	1.00	1.00	0.00
scaffold_2896	790	76.58	1	1	1.27	0.660	0.660	NA	130.00	130.00	0.00
scaffold_2897	790	56.84	1	1	1.27	0.708	0.708	NA	82.00	82.00	0.00
scaffold_2898	790	56.71	1	1	1.27	0.708	0.708	NA	2.00	2.00	0.00
scaffold_2899	790	60.38	1	1	1.27	0.078	0.078	NA	1.00	1.00	0.00
scaffold_2900	789	64.89	1	1	1.27	0.789	0.789	NA	1.00	1.00	0.00
scaffold_2901	789	66.29	1	1	1.27	0.786	0.786	NA	3.00	3.00	0.00
scaffold_2902	789	68.57	1	1	1.27	0.399	0.399	NA	95.00	95.00	0.00
scaffold_2903	789	66.54	1	1	1.27	0.300	0.300	NA	113.00	113.00	0.00
scaffold_2904	788	69.42	1	1	1.27	0.561	0.561	NA	226.00	226.00	0.00
scaffold_2905	788	58.50	1	1	1.27	0.294	0.294	NA	2.00	2.00	0.00
scaffold_2906	788	55.58	1	1	1.27	0.531	0.531	NA	257.00	257.00	0.00
scaffold_2907	788	71.83	1	1	1.27	0.786	0.786	NA	3.00	3.00	0.00
scaffold_2908	788	60.66	1	1	1.27	0.348	0.348	NA	441.00	441.00	0.00
scaffold_2909	788	68.53	1	1	1.27	0.225	0.225	NA	562.00	562.00	0.00
scaffold_2910	788	67.64	1	1	1.27	0.174	0.174	NA	1.00	1.00	0.00
scaffold_2911	788	68.02	1	1	1.27	0.252	0.252	NA	2.00	2.00	0.00
scaffold_2912	788	55.58	1	1	1.27	0.735	0.735	NA	3.00	3.00	0.00
scaffold_2913	787	67.09	1	1	1.27	0.786	0.786	NA	2.00	2.00	0.00
scaffold_2914	787	63.91	1	1	1.27	0.786	0.786	NA	1.00	1.00	0.00
scaffold_2915	787	65.82	1	3	3.81	0.196	0.165	NA	79.00	79.00	0.00
scaffold_2916	787	65.31	1	1	1.27	0.783	0.783	NA	3.00	3.00	0.00
scaffold_2917	787	58.96	1	1	1.27	0.786	0.786	NA	1.00	1.00	0.00
scaffold_2918	787	55.02	1	1	1.27	0.783	0.783	NA	3.00	3.00	0.00
scaffold_2919	786	63.74	1	2	2.54	0.279	0.279	NA	115.00	115.00	0.00
scaffold_2920	786	66.79	1	1	1.27	0.783	0.783	NA	3.00	3.00	0.00
scaffold_2921	786	66.67	1	1	1.27	0.783	0.783	NA	3.00	3.00	0.00
scaffold_2922	786	62.09	1	2	2.54	0.441	0.441	1.000	2.00	2.00	0.50
scaffold_2923	786	66.92	1	1	1.27	0.786	0.786	NA	1.00	1.00	0.00
scaffold_2924	786	56.87	1	1	1.27	0.270	0.270	NA	386.00	386.00	0.00
scaffold_2925	786	66.41	1	1	1.27	0.633	0.633	NA	2.00	2.00	0.00
scaffold_2926	785	72.48	1	1	1.27	0.783	0.783	NA	1.00	1.00	0.00
scaffold_2927	785	77.71	1	1	1.27	0.783	0.783	NA	1.00	1.00	0.00
scaffold_2928	785	57.96	1	2	2.55	0.312	0.312	1.000	82.00	82.00	0.00
scaffold_2929	785	48.28	1	1	1.27	0.783	0.783	NA	1.00	1.00	0.00
scaffold_2930	784	72.45	1	2	2.55	0.408	0.408	NA	1.00	1.00	0.50
scaffold_2931	784	66.45	1	1	1.28	0.783	0.783	NA	1.00	1.00	0.00
scaffold_2932	784	71.05	1	1	1.28	0.612	0.612	NA	173.00	173.00	0.00
scaffold_2933	784	66.58	1	1	1.28	0.507	0.507	NA	276.00	276.00	0.00
scaffold_2934	783	57.85	1	1	1.28	0.414	0.414	NA	368.00	368.00	0.00
scaffold_2935	783	67.18	1	1	1.28	0.783	0.783	NA	1.00	1.00	0.00
scaffold_2936	783	63.60	1	1	1.28	0.165	0.165	NA	619.00	619.00	0.00
scaffold_2937	783	58.62	1	2	2.55	0.235	0.235	NA	157.50	157.50	0.00
scaffold_2938	783	66.16	1	1	1.28	0.723	0.723	NA	60.00	60.00	0.00
scaffold_2939	783	56.19	1	2	2.55	0.135	0.135	NA	257.00	257.00	0.00
scaffold_2940	783	57.85	1	2	2.55	0.198	0.198	1.000	194.00	194.00	0.00
scaffold_2941	782	65.86	1	1	1.28	0.780	0.780	NA	3.00	3.00	0.00
scaffold_2942	782	70.08	1	2	2.56	0.365	0.365	NA	27.00	27.00	0.00
scaffold_2943	782	70.84	1	1	1.28	0.780	0.780	NA	2.00	2.00	0.00
scaffold_2944	782	75.70	1	2	2.56	0.393	0.393	NA	1.00	1.00	0.50
scaffold_2945	781	66.07	1	1	1.28	0.780	0.780	NA	1.00	1.00	0.00
scaffold_2946	781	61.46	1	1	1.28	0.567	0.567	NA	2.00	2.00	0.00
scaffold_2947	781	61.08	1	2	2.56	0.377	0.377	1.000	15.00	15.00	0.00
scaffold_2948	781	65.94	1	1	1.28	0.780	0.780	NA	1.00	1.00	0.00
scaffold_2949	781	61.97	1	1	1.28	0.345	0.345	NA	437.00	437.00	0.00
scaffold_2950	780	65.26	1	1	1.28	0.777	0.777	NA	2.00	2.00	0.00
scaffold_2951	780	57.56	1	1	1.28	0.771	0.771	NA	9.00	9.00	0.00
scaffold_2952	780	62.05	1	1	1.28	0.777	0.777	NA	2.00	2.00	0.00
scaffold_2953	780	63.46	1	2	2.56	0.266	0.266	1.000	126.00	126.00	0.00
scaffold_2954	780	76.28	1	1	1.28	0.780	0.780	NA	1.00	1.00	0.00
scaffold_2955	780	63.59	1	1	1.28	0.603	0.603	NA	2.00	2.00	0.00
scaffold_2956	780	65.64	1	1	1.28	0.777	0.777	NA	2.00	2.00	0.00
scaffold_2957	780	61.92	1	1	1.28	0.777	0.777	NA	3.00	3.00	0.00
scaffold_2958	779	67.14	1	1	1.28	0.669	0.669	NA	94.00	94.00	0.00
scaffold_2959	779	59.18	1	3	3.85	0.237	0.303	NA	5.00	5.00	0.00
scaffold_2960	779	58.66	1	1	1.28	0.777	0.777	NA	2.00	2.00	0.00
scaffold_2961	778	69.15	1	1	1.29	0.069	0.069	NA	1.00	1.00	0.00
scaffold_2962	778	68.51	1	2	2.57	0.180	0.180	NA	209.50	209.50	0.00
scaffold_2963	778	69.54	1	1	1.29	0.408	0.408	NA	3.00	3.00	0.00
scaffold_2964	778	47.94	1	2	2.57	0.388	0.388	NA	1.00	1.00	0.00
scaffold_2965	777	48.39	1	1	1.29	0.456	0.456	NA	2.00	2.00	0.00
scaffold_2966	777	64.35	1	2	2.57	0.120	0.120	NA	269.50	269.50	0.00
scaffold_2967	777	65.51	1	1	1.29	0.774	0.774	NA	2.00	2.00	0.00
scaffold_2968	777	52.38	1	1	1.29	0.129	0.129	NA	396.00	396.00	0.00
scaffold_2969	777	69.37	1	1	1.29	0.774	0.774	NA	2.00	2.00	0.00
scaffold_2970	776	70.75	1	2	2.58	0.234	0.234	1.000	155.50	155.50	0.00
scaffold_2971	776	64.43	1	1	1.29	0.417	0.417	NA	358.00	358.00	0.00
scaffold_2972	776	65.34	1	2	2.58	0.240	0.240	NA	148.50	148.50	0.00
scaffold_2973	775	63.23	1	1	1.29	0.774	0.774	NA	2.00	2.00	0.00
scaffold_2974	775	65.16	1	1	1.29	0.333	0.333	NA	3.00	3.00	0.00
scaffold_2975	775	69.81	1	2	2.58	0.377	0.377	NA	11.50	11.50	0.00
scaffold_2976	775	59.23	1	2	2.58	0.244	0.244	1.000	144.50	144.50	0.00
scaffold_2977	775	57.68	1	2	2.58	0.174	0.174	NA	215.00	215.00	0.00
scaffold_2978	774	58.91	1	1	1.29	0.501	0.501	NA	272.00	272.00	0.00
scaffold_2979	774	63.95	1	1	1.29	0.771	0.771	NA	2.00	2.00	0.00
scaffold_2980	774	67.31	1	1	1.29	0.774	0.774	NA	1.00	1.00	0.00
scaffold_2981	774	48.58	1	1	1.29	0.471	0.471	NA	304.00	304.00	0.00
scaffold_2982	774	58.91	1	2	2.58	0.254	0.254	NA	135.00	135.00	0.00
scaffold_2983	774	72.74	1	2	2.58	0.118	0.118	1.000	269.50	269.50	0.00
scaffold_2984	774	67.83	1	1	1.29	0.765	0.765	NA	3.00	3.00	0.00
scaffold_2985	774	62.02	1	1	1.29	0.555	0.555	NA	2.00	2.00	0.00
scaffold_2986	773	60.41	1	2	2.59	0.243	0.243	NA	144.00	144.00	0.00
scaffold_2987	773	69.60	1	1	1.29	0.186	0.186	NA	3.00	3.00	0.00
scaffold_2988	773	65.33	1	2	2.59	0.390	0.390	NA	1.00	1.00	0.50
scaffold_2989	773	69.86	1	1	1.29	0.684	0.684	NA	1.00	1.00	0.00
scaffold_2990	773	53.95	1	1	1.29	0.771	0.771	NA	1.00	1.00	0.00
scaffold_2991	773	69.08	1	1	1.29	0.771	0.771	NA	2.00	2.00	0.00
scaffold_2992	773	70.76	1	1	1.29	0.771	0.771	NA	2.00	2.00	0.00
scaffold_2993	773	54.72	1	1	1.29	0.084	0.084	NA	688.00	688.00	0.00
scaffold_2994	772	57.25	1	1	1.30	0.114	0.114	NA	658.00	658.00	0.00
scaffold_2995	772	58.68	1	1	1.30	0.438	0.438	NA	335.00	335.00	0.00
scaffold_2996	771	63.81	1	1	1.30	0.264	0.264	NA	1.00	1.00	0.00
scaffold_2997	771	73.02	1	1	1.30	0.642	0.642	NA	128.00	128.00	0.00
scaffold_2998	771	76.26	1	1	1.30	0.768	0.768	NA	2.00	2.00	0.00
scaffold_2999	771	62.39	1	1	1.30	0.387	0.387	NA	385.00	385.00	0.00
scaffold_3000	771	67.19	1	1	1.30	0.177	0.177	NA	1.00	1.00	0.00
scaffold_3001	770	61.82	1	1	1.30	0.768	0.768	NA	3.00	3.00	0.00
scaffold_3002	770	62.99	1	1	1.30	0.768	0.768	NA	1.00	1.00	0.00
scaffold_3003	770	69.35	1	1	1.30	0.768	0.768	NA	3.00	3.00	0.00
scaffold_3004	770	56.36	1	1	1.30	0.117	0.117	NA	653.00	653.00	0.00
scaffold_3005	770	60.91	1	1	1.30	0.768	0.768	NA	1.00	1.00	0.00
scaffold_3006	769	61.51	1	1	1.30	0.768	0.768	NA	2.00	2.00	0.00
scaffold_3007	769	65.41	1	1	1.30	0.504	0.504	NA	1.00	1.00	0.00
scaffold_3008	768	65.76	1	1	1.30	0.615	0.615	NA	153.00	153.00	0.00
scaffold_3009	768	63.67	1	1	1.30	0.471	0.471	NA	3.00	3.00	0.00
scaffold_3010	768	62.50	1	1	1.30	0.141	0.141	NA	444.00	444.00	0.00
scaffold_3011	768	62.50	1	1	1.30	0.417	0.417	NA	351.00	351.00	0.00
scaffold_3012	767	69.88	1	1	1.30	0.117	0.117	NA	3.00	3.00	0.00
scaffold_3013	767	74.71	1	1	1.30	0.765	0.765	NA	2.00	2.00	0.00
scaffold_3014	767	67.54	1	1	1.30	0.765	0.765	NA	2.00	2.00	0.00
scaffold_3015	767	68.06	1	1	1.30	0.579	0.579	NA	187.00	187.00	0.00
scaffold_3016	767	68.58	1	1	1.30	0.765	0.765	NA	3.00	3.00	0.00
scaffold_3017	767	63.62	1	1	1.30	0.228	0.228	NA	3.00	3.00	0.00
scaffold_3018	767	64.54	1	2	2.61	0.411	0.411	1.000	3.00	3.00	0.50
scaffold_3019	767	53.85	1	1	1.30	0.075	0.075	NA	692.00	692.00	0.00
scaffold_3020	767	53.98	1	1	1.30	0.222	0.222	NA	73.00	73.00	0.00
scaffold_3021	767	67.28	1	1	1.30	0.609	0.609	NA	157.00	157.00	0.00
scaffold_3022	767	61.15	1	3	3.91	0.214	0.117	0.500	19.00	19.00	0.00
scaffold_3023	766	66.71	1	1	1.31	0.645	0.645	NA	122.00	122.00	0.00
scaffold_3024	766	71.80	1	1	1.31	0.765	0.765	NA	2.00	2.00	0.00
scaffold_3025	766	55.74	1	2	2.61	0.206	0.206	NA	178.50	178.50	0.00
scaffold_3026	766	54.05	1	1	1.31	0.213	0.213	NA	3.00	3.00	0.00
scaffold_3027	766	68.93	1	1	1.31	0.765	0.765	NA	2.00	2.00	0.00
scaffold_3028	765	76.86	1	1	1.31	0.762	0.762	NA	2.00	2.00	0.00
scaffold_3029	765	66.14	1	2	2.61	0.361	0.361	NA	22.00	22.00	0.00
scaffold_3030	765	66.67	1	2	2.61	0.294	0.294	NA	89.50	89.50	0.00
scaffold_3031	765	65.36	1	1	1.31	0.234	0.234	NA	497.00	497.00	0.00
scaffold_3032	765	67.71	1	1	1.31	0.762	0.762	NA	3.00	3.00	0.00
scaffold_3033	765	54.38	1	2	2.61	0.238	0.238	1.000	145.50	145.50	0.00
scaffold_3034	765	63.27	1	1	1.31	0.369	0.369	NA	268.00	268.00	0.00
scaffold_3035	764	64.14	1	1	1.31	0.174	0.174	NA	68.00	68.00	0.00
scaffold_3036	764	61.26	1	1	1.31	0.387	0.387	NA	378.00	378.00	0.00
scaffold_3037	763	61.73	1	1	1.31	0.402	0.402	NA	362.00	362.00	0.00
scaffold_3038	763	71.56	1	1	1.31	0.189	0.189	NA	2.00	2.00	0.00
scaffold_3039	763	68.55	1	2	2.62	0.335	0.335	1.000	48.00	48.00	0.00
scaffold_3040	763	56.23	1	1	1.31	0.279	0.279	NA	1.00	1.00	0.00
scaffold_3041	762	66.67	1	1	1.31	0.762	0.762	NA	1.00	1.00	0.00
scaffold_3042	762	65.75	1	1	1.31	0.759	0.759	NA	2.00	2.00	0.00
scaffold_3043	762	69.55	1	2	2.62	0.329	0.329	1.000	53.00	53.00	0.00
scaffold_3044	761	47.44	1	2	2.63	0.247	0.247	1.000	134.50	134.50	0.00
scaffold_3045	761	66.49	1	1	1.31	0.759	0.759	NA	1.00	1.00	0.00
scaffold_3046	761	58.08	1	1	1.31	0.279	0.279	NA	2.00	2.00	0.00
scaffold_3047	761	66.62	1	1	1.31	0.759	0.759	NA	1.00	1.00	0.00
scaffold_3048	761	65.05	1	1	1.31	0.582	0.582	NA	2.00	2.00	0.00
scaffold_3049	761	60.05	1	2	2.63	0.204	0.204	1.000	177.00	177.00	0.00
scaffold_3050	760	63.82	1	1	1.32	0.564	0.564	NA	1.00	1.00	0.00
scaffold_3051	760	61.71	1	1	1.32	0.465	0.465	NA	295.00	295.00	0.00
scaffold_3052	760	63.95	1	1	1.32	0.759	0.759	NA	1.00	1.00	0.00
