VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG0992		NODE_374_length_19642_cov_15.878814							NODE_1243_length_2118_cov_134.427732	NODE_538_length_18191_cov_14.963785											scaffold_7			scaffold_14																													NODE_5912_length_704_cov_21.897927			NODE_1289_length_6738_cov_5.696442			scaffold_2	scaffold_10		scaffold_28							NODE_5456_length_704_cov_20.078150			Supercontig_4			
NCVOG0995									NODE_563_length_3261_cov_201.059673																																								scaffold_501																				NODE_6489_length_557_cov_12.102083					scaffold_15	
NCVOG0996				scaffold_10					NODE_2876_length_1263_cov_118.739460			scaffold_239			scaffold_87	NODE_687_length_9651_cov_8.869960	NODE_1022_length_4882_cov_10.856400				scaffold_27	scaffold_706	scaffold_6			NODE_2649_length_1279_cov_10.666389																							scaffold_14			NODE_925_length_10841_cov_3.729376					NODE_423_length_13015_cov_18.449838	NODE_1121_length_10757_cov_19.984738	scaffold_19	scaffold_170		scaffold_169			scaffold_68	NODE_3111_length_2091_cov_8.342105			NODE_1143_length_3773_cov_18.972410	NODE_1100_length_13358_cov_4.107823					
NCVOG1004									NODE_2089_length_1543_cov_142.967258																															scaffold_64		scaffold_13										NODE_198_length_60916_cov_5.515886	NODE_2746_length_1198_cov_30.365745																NODE_29995_length_279_cov_6.455446						
NCVOG1006																		NODE_4973_length_1856_cov_6.883080											NODE_279_length_30972_cov_9.473313	NODE_256_length_32027_cov_4.440000	scaffold_47	scaffold_9										scaffold_8																							scaffold_11	NODE_1893_length_2672_cov_6.154528	NODE_2451_length_3131_cov_35.663720		NODE_671_length_5051_cov_17.855649				NODE_484_length_17233_cov_34.184484		
NCVOG1007																																																								NODE_5606_length_426_cov_4.802292																			
NCVOG1009	NODE_277_length_5604_cov_20.858875		Supercontig_16	scaffold_150		scaffold_1150					scaffold_319	scaffold_217		scaffold_240	scaffold_14						scaffold_76	scaffold_1621	scaffold_584	scaffold_19			scaffold_135		NODE_7_length_204152_cov_9.292103	NODE_7_length_204053_cov_4.821896		scaffold_29		NODE_29_length_266531_cov_12.405278					scaffold_29		scaffold_1	scaffold_23							scaffold_448		scaffold_130								scaffold_68	scaffold_432		scaffold_148	scaffold_2		scaffold_15				NODE_2023_length_2594_cov_16.539928			Supercontig_16		scaffold_9	
NCVOG1013	NODE_14_length_346647_cov_16.546608		Supercontig_15		scaffold_6	scaffold_282	NODE_6534		NODE_20487_length_206_cov_78.751938	NODE_2837_length_3178_cov_13.419220		scaffold_303		scaffold_40	scaffold_23								scaffold_566	scaffold_81	NODE_2891_length_1598_cov_30.571992		scaffold_30				scaffold_13		NODE_28_length_254316_cov_15.488135				NODE_127_length_10791_cov_23.388557				scaffold_161		scaffold_1404				NODE_742_length_856_cov_7.854942	NODE_231_length_21561_cov_86.563902		NODE_5647_length_1094_cov_82.447394		NODE_553_length_22656_cov_5.502309	NODE_8444_length_242_cov_27.769697			NODE_667_length_19955_cov_5.999598	NODE_166_length_65326_cov_20.181137						scaffold_1	NODE_2078_length_6616_cov_32.449457			NODE_1552_length_7612_cov_51.004247	NODE_130_length_104494_cov_5.752808	NODE_7729_length_242_cov_30.539394				NODE_1295_length_5304_cov_30.045724		
NCVOG1023																																																																			NODE_786_length_15729_cov_45.928444	NODE_66_length_154252_cov_5.804014							
NCVOG1025																																																NODE_4331_length_433_cov_117.129213																											
NCVOG1038									NODE_827_length_2650_cov_97.893898																																																												NODE_4523_length_393_cov_7.632911						
NCVOG1044									NODE_6811_length_702_cov_216.518400							NODE_1641_length_2464_cov_4.093423		NODE_193_length_7459_cov_5.387700	NODE_822_length_7757_cov_4.807457			scaffold_479	scaffold_438			NODE_398_length_20788_cov_5.527546			NODE_674_length_4048_cov_8.008310	NODE_532_length_11613_cov_4.384882		scaffold_2																	scaffold_1250	NODE_24_length_68086_cov_23.580188		NODE_3616_length_1577_cov_2.231333						NODE_634_length_14084_cov_19.241094			NODE_102_length_36661_cov_5.075990	scaffold_7			scaffold_99	NODE_815_length_4057_cov_7.431407			NODE_1658_length_3004_cov_14.018791	NODE_2592_length_4387_cov_12.245068					NODE_1906_length_6308_cov_41.091318
NCVOG1045	NODE_39_length_195474_cov_20.007339	NODE_244_length_23507_cov_14.643534	Supercontig_42	scaffold_63	scaffold_12	scaffold_66	NODE_7406		NODE_1805_length_1685_cov_162.865050	NODE_112_length_37211_cov_13.931707	scaffold_2441	scaffold_6		scaffold_9				NODE_12447_length_900_cov_9.370595					scaffold_17	scaffold_12		NODE_165_length_49370_cov_12.920029			NODE_232_length_38046_cov_8.956122	NODE_261_length_31464_cov_4.128739	scaffold_8	scaffold_11	NODE_11_length_587177_cov_15.544386							scaffold_8		scaffold_19	scaffold_316						scaffold_304	NODE_12_length_252911_cov_8.383952	scaffold_82	NODE_42_length_150124_cov_5.719375	NODE_230_length_11957_cov_24.252946			NODE_516_length_25759_cov_5.956000		NODE_1673_length_8320_cov_19.235594	scaffold_43	scaffold_125	NODE_2_length_99407_cov_5.452961			NODE_3769_length_3387_cov_29.342296	scaffold_16	NODE_13543_length_737_cov_10.028788			NODE_6906_length_1174_cov_10.324521	NODE_488_length_23074_cov_3.736444		Supercontig_6		scaffold_6	NODE_20379_length_482_cov_76.367901
NCVOG1046				scaffold_427			NODE_932							scaffold_37																	scaffold_56																		scaffold_4	NODE_3991_length_1086_cov_10.544103									scaffold_19	scaffold_14		scaffold_155							NODE_7970_length_242_cov_1.169697						
NCVOG1047																																													NODE_2763_length_2867_cov_17.676703																			NODE_6908_length_1231_cov_27.910745											
NCVOG1049	NODE_28_length_237338_cov_20.724001	NODE_1314_length_8859_cov_13.827602	Supercontig_5	scaffold_63	scaffold_121	scaffold_858			NODE_1289_length_2077_cov_223.892500	NODE_508_length_18789_cov_13.620170	scaffold_5049	scaffold_118	scaffold_560	scaffold_40				NODE_45668_length_288_cov_8.819905							NODE_133_length_23450_cov_33.578830				NODE_780_length_2778_cov_9.015938	NODE_1080_length_1776_cov_2.385521	scaffold_4	scaffold_3	NODE_9_length_728160_cov_16.093817	NODE_54_length_167324_cov_12.750674					scaffold_40	scaffold_166		scaffold_5	scaffold_1474	scaffold_1	NODE_26_length_85941_cov_9.236222	NODE_21_length_36028_cov_17.241328		NODE_1719_length_3495_cov_112.899356	scaffold_1123	NODE_8746_length_446_cov_8.281843		NODE_3_length_367413_cov_5.683633	NODE_4992_length_816_cov_23.935047	scaffold_3	d_7180000079595	NODE_132_length_55252_cov_5.905428		NODE_2481_length_6047_cov_20.981240		scaffold_31	NODE_8389_length_659_cov_6.295533			NODE_10048_length_466_cov_2.177378	scaffold_237	NODE_10696_length_922_cov_5.590533	NODE_64_length_55603_cov_57.747650	NODE_8_length_312057_cov_5.690264	NODE_5_length_50201_cov_26.256020	NODE_3373_length_2319_cov_3.821588		Supercontig_25	NODE_116_length_37625_cov_32.327900	scaffold_16	NODE_335_length_13182_cov_60.011293
NCVOG1056	NODE_1_length_767660_cov_20.768120		Supercontig_14									scaffold_195		scaffold_191									scaffold_101				scaffold_347																							NODE_751_length_5207_cov_30.253216	scaffold_263											scaffold_22													
NCVOG1060	NODE_1_length_767660_cov_20.768120	NODE_20644_length_275_cov_10.065657	Supercontig_10			scaffold_334			NODE_10481_length_503_cov_176.392019			scaffold_23	scaffold_1981	scaffold_150		NODE_408_length_18784_cov_8.652911	NODE_425_length_20728_cov_11.001501	NODE_80629_length_194_cov_4.324786	NODE_98_length_67325_cov_5.050648	NODE_142_length_52406_cov_6.610254	scaffold_69	scaffold_121							NODE_2_length_250877_cov_9.396778	NODE_323_length_24666_cov_4.539632		scaffold_11	NODE_11_length_587177_cov_15.544386														NODE_2_length_356606_cov_7.040375				scaffold_414	NODE_618_length_19253_cov_3.655976	NODE_23_length_33809_cov_24.637140					NODE_2389_length_6266_cov_8.534174			NODE_855_length_10491_cov_5.465623		scaffold_3		scaffold_87	NODE_7919_length_1172_cov_6.294064		NODE_68_length_151588_cov_5.656190	NODE_43_length_27536_cov_25.158891	NODE_386_length_25960_cov_3.949697			NODE_552_length_15564_cov_37.331116		
NCVOG1061												scaffold_60	scaffold_1476	scaffold_44				NODE_5400_length_1763_cov_9.285884																											NODE_1939_length_5332_cov_13.513606																	scaffold_53										Supercontig_18			
NCVOG1062				scaffold_361	scaffold_176				NODE_5333_length_833_cov_396.589947		scaffold_275		scaffold_812	scaffold_366	scaffold_114	NODE_2243_length_1322_cov_137.142972		NODE_6466_length_1572_cov_55.660870	NODE_1607_length_3133_cov_5.061518		scaffold_71		scaffold_586		NODE_738_length_9368_cov_82.132443		scaffold_104	NODE_8_length_19604_cov_41.695761	NODE_794_length_2687_cov_8.344061													scaffold_13	scaffold_3379	scaffold_14						NODE_2770_length_2097_cov_72.370792		NODE_993_length_9827_cov_25.677846				NODE_1432_length_5401_cov_12.656461		NODE_6745_length_1325_cov_59.281250	scaffold_65	scaffold_615		scaffold_47		NODE_4181_length_2922_cov_26.462214	scaffold_14				NODE_1563_length_2500_cov_43.746595		NODE_95				NODE_55_length_22402_cov_41.063785
NCVOG1064									NODE_35716_length_155_cov_107.525641	NODE_8_length_77183_cov_15.093923						NODE_688_length_9607_cov_8.617629	NODE_279_length_33336_cov_10.055534		NODE_518_length_14874_cov_5.555991	NODE_599_length_5859_cov_7.422172																									NODE_875_length_13146_cov_37.431785			NODE_3128_length_1457_cov_41.697101		NODE_40_length_57979_cov_23.045283		NODE_2203_length_3240_cov_4.038571						NODE_465_length_16015_cov_18.002510											NODE_6647_length_540_cov_12.505400				NODE_300_length_24405_cov_39.015044		
NCVOG1066					scaffold_23	scaffold_365				NODE_2021_length_5424_cov_17.998504												scaffold_87	scaffold_638						NODE_2_length_250877_cov_9.396778	NODE_3_length_226411_cov_4.502244	scaffold_53	scaffold_6	NODE_57_length_15914_cov_13.334154	NODE_160_length_7764_cov_17.262131		NODE_71_length_25518_cov_280.244723	NODE_128_length_10228_cov_21.036745	NODE_28_length_317182_cov_48.523663	scaffold_188				scaffold_292		NODE_880_length_13050_cov_17.736607																	scaffold_225						NODE_4090_length_278_cov_6.845771	NODE_4864_length_872_cov_37.037736				NODE_1386_length_4639_cov_39.628891	scaffold_72	
NCVOG1067		NODE_5_length_287051_cov_9.368072																																																																									
NCVOG1068	NODE_99_length_84431_cov_20.826872	NODE_150_length_29356_cov_15.694115	Supercontig_50	scaffold_217	scaffold_18	scaffold_267	NODE_7240		NODE_46_length_28231_cov_204.184343	NODE_533_length_18291_cov_15.113429	scaffold_164	scaffold_116	scaffold_125	scaffold_38						NODE_256_length_25560_cov_5.461837		scaffold_281	scaffold_11	scaffold_14	NODE_2171_length_2800_cov_23.946015	NODE_4993_length_573_cov_11.568548						scaffold_2	NODE_42_length_105589_cov_14.549909	NODE_76_length_106157_cov_139.310945						scaffold_10		scaffold_6	scaffold_838		NODE_4750_length_515_cov_35.748858		NODE_116_length_68791_cov_102.403018	NODE_857_length_7550_cov_73.992373		NODE_118_length_29957_cov_22.096252		NODE_1_length_545678_cov_5.674344	NODE_20_length_38400_cov_24.314720			NODE_57_length_71691_cov_5.978538	NODE_54_length_161146_cov_18.317181	NODE_492_length_15539_cov_15.534730	scaffold_19	scaffold_1084		scaffold_16		NODE_1390_length_9602_cov_31.303517		NODE_47_length_23080_cov_16.523643			NODE_90697_length_155_cov_5.410256			Supercontig_17		scaffold_19	NODE_1334_length_7642_cov_36.941044
NCVOG1069									NODE_9693_length_536_cov_147.549020	NODE_1703_length_6760_cov_13.074966	scaffold_6996				scaffold_27	NODE_460_length_15898_cov_8.980595	NODE_396_length_22366_cov_11.380457	NODE_2504_length_2647_cov_17.091829	NODE_738_length_8833_cov_5.433417	NODE_386_length_11824_cov_7.421469		scaffold_62	scaffold_46						NODE_25_length_148347_cov_9.547225	NODE_19_length_148526_cov_4.500084	scaffold_8	scaffold_11	NODE_11_length_587177_cov_15.544386	NODE_86_length_83913_cov_13.079059	NODE_3_length_456261_cov_13.924154	NODE_23_length_440405_cov_36.880430	NODE_4_length_797427_cov_22.570721	NODE_15_length_540448_cov_22.689419	scaffold_44			scaffold_20			NODE_610_length_17463_cov_20.119406	NODE_840_length_4226_cov_24.511690				NODE_2391_length_2347_cov_32.485463		NODE_638_length_18502_cov_5.417910	NODE_490_length_7544_cov_25.930628		d_7180000095072		NODE_278_length_31389_cov_9.845235	NODE_1617_length_8479_cov_25.632111			NODE_956_length_9351_cov_5.880958		scaffold_28	NODE_3200_length_4175_cov_30.788921	scaffold_244	NODE_4821_length_1653_cov_7.774746		NODE_651_length_12553_cov_2.982126	NODE_600_length_6854_cov_28.565589	NODE_623_length_20065_cov_3.979288	NODE_161		NODE_550_length_15579_cov_34.068378		NODE_4724_length_3479_cov_34.883892
NCVOG1073																																													NODE_2309_length_4027_cov_14.748101																														
NCVOG1074																																						NODE_39_length_230906_cov_22.334304	scaffold_31																												NODE_667_length_17695_cov_55.091554								
NCVOG1075																															scaffold_56																		scaffold_222																			NODE_597_length_15545_cov_8.581329							
NCVOG1084																				NODE_266_length_24337_cov_5.666406																																																							
NCVOG1087										NODE_245_length_27618_cov_14.815112																																																																	
NCVOG1090																																													NODE_652_length_16711_cov_17.105896																														
NCVOG1097																																																NODE_479_length_13136_cov_94.407458																											
NCVOG1100	NODE_14_length_346647_cov_16.546608	NODE_17_length_109247_cov_24.322305					NODE_7997					scaffold_116																																																								NODE_374_length_38394_cov_5.646241							
NCVOG1108										NODE_524_length_18485_cov_13.206758																																																																	
NCVOG1115	NODE_120_length_62712_cov_19.851120		Supercontig_34	scaffold_306	scaffold_4	scaffold_908			NODE_64_length_19960_cov_290.831967		scaffold_5293	scaffold_197			scaffold_17	NODE_573_length_11874_cov_8.872934	NODE_17_length_197072_cov_10.381720		NODE_423_length_19246_cov_5.152277	NODE_7667_length_359_cov_4.652482	scaffold_80		scaffold_121		NODE_2182_length_2783_cov_28.239468	NODE_180_length_46314_cov_6.236585			NODE_89_length_83525_cov_9.551984	NODE_74_length_78470_cov_4.345554	scaffold_15	scaffold_1	NODE_4_length_1027564_cov_15.664503	NODE_127_length_25168_cov_11.897852	NODE_7_length_397553_cov_14.021601	NODE_1_length_1080013_cov_36.967135	NODE_14_length_362242_cov_22.519887	NODE_2_length_1088676_cov_22.502070	scaffold_20			scaffold_20	scaffold_811		NODE_3_length_237275_cov_9.286722	NODE_4937_length_675_cov_27.384615	NODE_104_length_74706_cov_109.693243	NODE_1523_length_4050_cov_3510.030456	scaffold_469			NODE_2005_length_3670_cov_3.153354			d_7180000057919	NODE_264_length_40092_cov_12.028814	NODE_155_length_69793_cov_9.243531		scaffold_19	scaffold_25			scaffold_1				NODE_621_length_18516_cov_50.661045	NODE_478_length_25101_cov_2.765905	NODE_123_length_63369_cov_8.373144			Supercontig_4	NODE_229_length_28012_cov_35.098407	scaffold_10	NODE_13068_length_985_cov_26.403084
NCVOG1117																																										scaffold_4																											NODE_4101_length_1172_cov_17.676712						
NCVOG1120				scaffold_225		scaffold_174	NODE_2858					scaffold_106		scaffold_20							scaffold_7	scaffold_461					scaffold_20																						scaffold_225		scaffold_2								scaffold_22	scaffold_538		scaffold_169									NODE_151				
NCVOG1121	NODE_59_length_147763_cov_20.819286		Supercontig_13	scaffold_101	scaffold_7	scaffold_260	NODE_6021		NODE_2876_length_1263_cov_118.739460				scaffold_778	scaffold_122	scaffold_119						scaffold_12	scaffold_375	scaffold_162				scaffold_5				scaffold_2			NODE_19_length_322426_cov_12.666197	NODE_31_length_204686_cov_13.736409	NODE_5_length_957006_cov_36.879400		NODE_3_length_908072_cov_22.624130	scaffold_6	scaffold_24			scaffold_1106										NODE_348_length_9415_cov_23.344613	scaffold_73					scaffold_45	scaffold_300		scaffold_52	scaffold_29		scaffold_211		NODE_3305_length_1139_cov_1024.950094	NODE_402_length_33945_cov_5.569653	NODE_2272_length_1389_cov_21.849085		NODE_4	Supercontig_6			
NCVOG1127		NODE_57_length_44173_cov_25.199088		scaffold_171	scaffold_5		NODE_7839		NODE_4398_length_957_cov_166.180682	NODE_72_length_43781_cov_15.543360	scaffold_2458			scaffold_89	scaffold_63								scaffold_40	scaffold_118	NODE_2886_length_1605_cov_47.653796	NODE_9_length_155217_cov_5.902901					scaffold_5	scaffold_2	NODE_8_length_756968_cov_15.931627	NODE_52_length_174009_cov_12.377791	NODE_19_length_267550_cov_15.292613	NODE_3_length_959961_cov_36.961272	NODE_2_length_1224506_cov_22.465143	NODE_7_length_716362_cov_22.357151	scaffold_1			scaffold_8		scaffold_2	NODE_180_length_34352_cov_21.526681	NODE_25_length_32964_cov_26.478426				NODE_1535_length_3255_cov_25.771869		NODE_263_length_47170_cov_6.882467	NODE_754_length_5355_cov_28.672982	scaffold_69		NODE_51_length_73522_cov_6.070052	NODE_42_length_172378_cov_9.247375		scaffold_6			scaffold_55	scaffold_11	NODE_2347_length_5859_cov_25.639225		NODE_2477_length_2343_cov_6.051633	NODE_706_length_16818_cov_47.895168	NODE_228_length_68103_cov_5.805180	NODE_122_length_36632_cov_27.171522			Supercontig_3	NODE_94_length_41040_cov_36.175207	scaffold_12	
NCVOG1128					scaffold_14				NODE_1476_length_1912_cov_136.982561	NODE_613_length_16834_cov_15.829802		scaffold_163			scaffold_138	NODE_130_length_67503_cov_8.805490		NODE_4291_length_2015_cov_9.385965				scaffold_582		scaffold_34							scaffold_17									scaffold_63		scaffold_10				NODE_385_length_8094_cov_24.248846				NODE_6555_length_946_cov_52.131185	scaffold_41	NODE_248_length_49655_cov_5.945460	NODE_32_length_28767_cov_25.666957								NODE_3126_length_2474_cov_12.072174			NODE_7032_length_1197_cov_20.891071		NODE_10148_length_961_cov_6.196833		NODE_454_length_27965_cov_5.504088	NODE_8231_length_1020_cov_7.683987	NODE_102_length_44259_cov_4.245248		Supercontig_7		scaffold_1	
NCVOG1130									NODE_702_length_2931_cov_144.461107																																												NODE_5085_length_805_cov_23.387363																NODE_2475_length_1256_cov_24.832909						
NCVOG1136	NODE_29_length_230638_cov_21.094860	NODE_922_length_11850_cov_14.499958	Supercontig_5	scaffold_62	scaffold_4	scaffold_170	NODE_68		NODE_1743_length_1726_cov_141.665858	NODE_17_length_67896_cov_15.046934	scaffold_155	scaffold_78	scaffold_461	scaffold_32		NODE_52_length_121475_cov_8.674402		NODE_10106_length_1091_cov_6.201183	NODE_103_length_64703_cov_7.134543	NODE_266_length_24337_cov_5.666406	scaffold_90	scaffold_13	scaffold_596	scaffold_13	NODE_928_length_7727_cov_29.242222	NODE_7_length_160199_cov_6.087783	scaffold_127		NODE_61_length_103366_cov_9.614102	NODE_43_length_116263_cov_4.554981	scaffold_1	scaffold_25	NODE_2_length_1054681_cov_16.125990	NODE_50_length_177462_cov_12.388773	NODE_84_length_97122_cov_13.609900	NODE_20_length_461068_cov_36.420203	NODE_43_length_187394_cov_21.881281	NODE_36_length_247524_cov_22.435491	scaffold_15	scaffold_665	scaffold_85	scaffold_22	scaffold_217	scaffold_16	NODE_741_length_15042_cov_20.051453	NODE_4941_length_675_cov_19.635452	NODE_29_length_142903_cov_13.240551	NODE_11_length_63414_cov_87.996874	scaffold_137	NODE_32485_length_203_cov_18.261905	scaffold_77	NODE_338_length_39389_cov_3.522970	NODE_28972_length_155_cov_9.333333	scaffold_93	c_7180000090717	NODE_196_length_46349_cov_6.014674	NODE_253_length_38350_cov_9.357589	NODE_711_length_13465_cov_20.595085	scaffold_28	scaffold_151	NODE_9986_length_516_cov_6.489749	scaffold_15	scaffold_22	NODE_403_length_20739_cov_30.984658	scaffold_87	NODE_13403_length_745_cov_6.983533	NODE_1380_length_8634_cov_39.401893	NODE_74_length_144854_cov_5.806751	NODE_32_length_13320_cov_17.737975	NODE_219_length_33174_cov_4.265794		Supercontig_4	NODE_92_length_41166_cov_36.469469	scaffold_13	NODE_8833_length_1835_cov_30.101251
