VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG4568	4.5e-24		8.2e-30	1.9e-35	2.7e-25							9.3e-31		1.5e-25	1.6e-28	2.5e-13	1.8e-13		7.2e-13	9.8e-14	2.5e-31	3.3e-30	2.6e-37	3.3e-33		2.2e-13	1.9e-29		4.7e-19	5e-19	2.8e-15	1.1e-15	6.3e-23	5.2e-14	7.7e-16	2e-22	4.9e-13	7.3e-13	9.2e-24	3.2e-28	4.2e-18	6.1e-11					1.9e-12				1.5e-31	1.3e-11	3e-12	2.2e-18			2.1e-13	1.1e-14	3.1e-29	7.5e-29		5.3e-36	1.8e-21		5.3e-33	4.9e-12			2.1e-16	2.5e-16		1.2e-12		3.1e-40	
NCVOG4571														6.5e-13									3.5e-11																																																				
NCVOG4575										8e-12																																			8.6e-15			9.2e-11										5.4e-20						1.7e-12			9.4e-12						5.1e-15		
NCVOG4579																							1.1e-11																									2.2e-13									9.8e-11	3.4e-19									4.2e-13								
NCVOG4580														4e-13																							6.4e-12																																						
NCVOG4581									8.8e-13																																																																		
NCVOG4582										6.4e-12				5.8e-11									2.4e-11				1.7e-13		1.9e-11																			4e-17		8.4e-12	4.4e-11							2.9e-23		6e-11		1.3e-12					1.4e-11						5.1e-12		
NCVOG4584						8.4e-11								2.9e-12							3.2e-11																																									1.7e-13													
NCVOG4587					3.9e-11	2e-11											1e-12		6.7e-12	3e-12	4.2e-15		1.6e-12	6.3e-11			1.1e-11																									5.7e-12			3.4e-11																	1.9e-12			
NCVOG4590									1.1e-17																																									1.2e-11		1.3e-24	1.3e-16														8.5e-11	7.5e-11	6.7e-22						
NCVOG4591																																																										1.4e-11																	
NCVOG4594														2.8e-15																																												2.9e-13																	
NCVOG4595																																																													1.7e-11		5.7e-11				5.3e-11								
NCVOG4596						1.9e-13					4e-14			1.6e-19				7.7e-11					4.4e-12	2.5e-12			4e-11																						1.7e-11											1.9e-17		5.5e-11			7.3e-12							3e-11			
NCVOG4597																																8.7e-12																																3.7e-13											
NCVOG4598					4e-11									9.4e-11									6.8e-11				5.9e-11														5.9e-12						3.3e-11																												
NCVOG4605	2.4e-20		5.4e-27	2.1e-12	5.1e-16	1e-15			2e-12	8.2e-15		1.5e-23		4.2e-19	2.2e-17						1.6e-20	8.4e-15	1.1e-20	2.2e-14			2.6e-24				6.6e-17	2.1e-18	3.6e-20	3.9e-17	3.9e-13	8.1e-13	2.3e-13	8e-11	9.4e-15		9.1e-12	1.5e-18	3.6e-17		1.5e-14				1.7e-12		1.6e-16					1.7e-12		2.1e-16	2.4e-14	2.6e-17		7.4e-20	2.6e-19		9.2e-14		1.8e-11		3.7e-20		2.6e-12	2.1e-13		3.5e-16	
NCVOG4611																																																																									2.2e-11		
NCVOG4614																								1.5e-11																								2.3e-14																			2.2e-11								
NCVOG4616	4.5e-12		1.4e-13	1.1e-14		5.5e-12						1.4e-11		6.6e-16	5.3e-12						2.3e-12	1.4e-13	3.4e-15	1.7e-15			2.1e-15					1.9e-12								3.3e-13								6.4e-19			7.2e-13							3e-18		1e-11		3.4e-13	7.2e-15		3.8e-14				1.1e-12			1.6e-11	1.5e-12	4.6e-16	
NCVOG4619																																																1.8e-11																											
NCVOG4620																							3.6e-11																						1.3e-11			3.4e-11																											
NCVOG4625																																													9.6e-11			2.4e-24																											
NCVOG4626																																																										2.3e-15																	
NCVOG4629						9.2e-11																																																																					
NCVOG4631										4.1e-12				6.8e-11																															1.7e-21			1.2e-13										7.1e-17									4.2e-11						3e-24		
NCVOG4635							1.2e-11																																																																5.7e-12				
NCVOG4636										1e-12																																																																	
NCVOG4640	3.6e-17		1.1e-12			9.8e-13								1.1e-15									3.4e-14				8e-17																																										2.2e-11		3.7e-12				
NCVOG4643																																																2.5e-16										6.9e-13									2.5e-13						3.1e-11		
NCVOG4646																																																3.2e-25																											
NCVOG4654																																																																					6.7e-12						
NCVOG4655	2.3e-11		3.4e-13	7.5e-14		6.7e-16	4.6e-11		1.4e-18					1.9e-20				4.9e-12					5.8e-14	5.4e-21	5.9e-13		4.1e-11					2.2e-11			4.9e-11		2.1e-11	2.2e-11	2.8e-11				1.3e-14		2.9e-14			4.9e-21	7.5e-19	2.2e-12									1.8e-15	1.3e-18		2.5e-16			1.3e-20	1.1e-15			3.3e-12			1.9e-12	8e-12		
NCVOG4656																																																																									3.4e-14		
NCVOG4658																																																2.6e-20																											
NCVOG4662																																																3.9e-11																											
NCVOG4664																																																2.8e-13																											
NCVOG4665			2.6e-12	3.7e-14		1.1e-11			2e-12					1.7e-19									6.7e-15	1.7e-18			2.3e-11					4.5e-12						3.4e-11							4.5e-20	6.5e-14		5.1e-24	1.1e-16	8.4e-19	3.6e-13						4.4e-12	3.3e-18		6.4e-13		1.2e-18			7.3e-18	7.2e-12	2e-15	3.4e-15	1.7e-12				3.2e-24		
NCVOG4670			2.4e-11								2.6e-12			2.7e-14									6.7e-15	2.5e-14			2.2e-11																3.9e-11															2.1e-11	1e-12	2.9e-12		1.1e-14					6.9e-11	4.1e-11							
NCVOG4672																																																																							9e-11				
NCVOG4675																																																3.7e-11																											
NCVOG4676																			3.6e-11	2.6e-12			1.7e-11						8.5e-14	1.1e-12		5.2e-12							3.6e-11			3.8e-13							1e-11		1.1e-12					7.3e-11		1.5e-15					5.1e-11			7e-11		6.3e-12		1.7e-13		1.3e-11			1.1e-13
NCVOG4678			2.4e-11																																															2.1e-12																									
NCVOG4682										9.8e-34																																																2.3e-28									2.5e-26					7.6e-11			
NCVOG4683																																																4.6e-16																											
NCVOG4687			7.6e-12									1.1e-11		7.2e-12													6.4e-11																																																
NCVOG4689																																		6.8e-13																																									
NCVOG4696			2.1e-19	1.3e-11					1.9e-22		6.7e-12																																						2.3e-13		3e-35				1.3e-12				1.5e-16	2.8e-18									6.9e-20					1.5e-22	
NCVOG4698																																													1.8e-11			4.9e-17																									1.1e-17		
NCVOG4700														5.4e-12																																																													
NCVOG4704																																													1.6e-12			9.7e-13																											
NCVOG4707	3.6e-13		7.4e-14		7e-11	3.4e-12						4.2e-15		9.6e-13	1.1e-11						1.4e-12		6.3e-13				1.2e-13									7.6e-12			1.3e-11			1.2e-11											1.3e-11					1.9e-15					1.9e-12						1.3e-11		1.8e-11				
NCVOG4711			3.9e-12			6.5e-11					3.8e-12			5.5e-13	8.6e-12						1.2e-12		3.8e-14	1.1e-11			7.2e-11														6.2e-12																																		
NCVOG4714																																																7.7e-21																											
NCVOG4723																																																1.7e-26																											
NCVOG4735																																																1.9e-13																											
NCVOG4739																																			1.6e-11		4.3e-13	6.5e-16																															4.5e-12						
NCVOG4740																																																1.4e-20																											
NCVOG4741														5.2e-12																																												6.6e-11																	
NCVOG4742			1.5e-11								7.8e-13			8e-13									7.7e-12	5.6e-13																																		5.4e-11				5.2e-14													
NCVOG4744			4.9e-11																																													4.9e-15																			5.8e-11	2.3e-12							
NCVOG4754			9.9e-11											3.9e-11									1.3e-11																																																				
NCVOG4758																																																										5.1e-15																	
NCVOG4767														8.4e-13									7.9e-11																									3.3e-20																											
NCVOG4768																																																					4.3e-13																						
NCVOG4778																																																4e-19																											
NCVOG4780				6.4e-12							5.4e-18			1.4e-13													2.5e-12																						9.1e-15		9.8e-18								5.6e-11	1.2e-17					2.4e-11										
NCVOG4784														3.5e-11																																																													
NCVOG4787																																																4.7e-17										9.7e-15																	
NCVOG4795																																													1e-22			1.4e-13																											
NCVOG4796																																																1e-13																											
NCVOG4800																																																										3e-11																	
NCVOG4804	1e-29	2.8e-21	1.1e-29	5.7e-27	1.1e-27	8.2e-26	4.5e-12		1.9e-43	3.9e-14	5.8e-21	4.1e-19	9.6e-26	4.5e-26	3.6e-25	1.9e-37	3.8e-30	1.1e-29	5.1e-37	1.7e-44	5.3e-30	7.7e-29	3.1e-26	3.6e-13	3.3e-25	7.4e-21	1.6e-27		3.7e-35	1.6e-37	2.3e-26	5.3e-24	5e-27	8e-24	8.3e-24	6.3e-24	1.8e-23	8.5e-24	6.3e-25	1.8e-28		3.7e-21	6.1e-27	6.7e-24	1.1e-30	7.5e-37	2.3e-27	3e-25	2.4e-27	4e-23	1.2e-28	4.7e-34	3.4e-26	5.4e-12	3e-23	8.9e-27	4.9e-24	7.8e-26	1.2e-27	8.7e-27	2.7e-28	1.3e-29	5.8e-28	9.2e-29	1.2e-29	1.9e-30	1.2e-20	3.8e-37	1.7e-42	2.9e-31		3.2e-27	5e-43	1.5e-26	2.7e-23
NCVOG4807																																													1.1e-12																												1.7e-12		
NCVOG4812																				9.7e-11											1.3e-16																																												
NCVOG4814														2.7e-14																																		2.9e-12	1.2e-11				1e-11				3.3e-12			5.6e-13		7.8e-12			3.2e-14				3e-12						
NCVOG4815																																													7.7e-11																														
NCVOG4836																																																										1.4e-11																	
NCVOG4844																																																									8.6e-14																		
NCVOG4845									3.2e-32	7.8e-23								9.1e-16				8.5e-16	4.1e-11	2.2e-18					8.5e-15	9.9e-16	2.1e-15	5.5e-13	3.4e-12	3.5e-18	4.8e-28	4e-22	2.3e-34	6.3e-21	9.5e-23	3.2e-24	1e-13	2.7e-12		1.5e-19	3e-37	2.8e-28				2.8e-24		4.4e-37	3e-19			4e-18	1e-15						2.5e-18		1e-17	1.9e-15	4.1e-34	4.9e-26	2e-33	6e-11		1.1e-12	3.5e-13		1.4e-15
NCVOG4851																																																1e-11																											
NCVOG4856														7.2e-14									1.4e-11																																																				
NCVOG4865	3.7e-11																																												3.4e-11						1.2e-11																						5.6e-16		
NCVOG4870																																													8.8e-29																			1.3e-11											
NCVOG4874	2e-66	3.9e-54	1.9e-67	8.2e-16	1e-44	3e-24	1.7e-23		2.7e-81	2.1e-96		3.8e-44		9e-62	8.2e-15	1.6e-67	4.1e-74	5.3e-11	3.6e-58	5.3e-18	7.1e-51	2.6e-22	2.3e-21	2.8e-40	9.5e-39	2e-19	5.8e-54		3.2e-36	2e-39	3e-18	2.3e-72	5.2e-70	2.6e-44	2e-62	1.4e-41	3e-65	1.3e-64	1.4e-42	2e-42	7.2e-39	7.5e-61	1.2e-45	4e-25	1.6e-74	1.3e-37	1e-26	3.4e-27	3.5e-16	2.7e-90	2.2e-19	2.6e-94	7.4e-52	1.8e-19	4.3e-16	1.5e-26	1.5e-11	3.5e-55	4.6e-17	8.6e-16	7.7e-21	2.4e-44	1.4e-36	1.6e-46		6.5e-12	1.5e-87	2.5e-68	6.4e-71	6.5e-12	3.9e-21	6e-22	8.3e-50	7.6e-44	1.7e-43
NCVOG4876																																																													2.8e-11														
NCVOG4877			2.6e-11											2.3e-12													3.1e-13																		1.3e-13						3.3e-13							1.8e-20															3.4e-20		
NCVOG4881																													8.3e-22							1.1e-11	1.7e-11		9.3e-13						7e-15													5.3e-15							3.7e-14	1.4e-18						1.6e-11			
NCVOG4882	1.8e-25	3.8e-26	3.5e-27	5.8e-22	3.9e-24	3e-29			9e-29	2e-31	3.6e-22	1.3e-26	1.3e-23	4.7e-23	1.2e-30										1.3e-31	5.9e-38	4.2e-29		2.2e-31	8.4e-28	1.1e-31	1.2e-30	3.2e-27	5.5e-22	7.1e-26	8.7e-24	2.1e-23	4.3e-23	1.3e-24	5e-25		7.8e-14		7.9e-16	8.6e-35	4.4e-25			2.7e-23	1.5e-60		1.2e-26	2.8e-26	1.1e-24	1.9e-23	6.1e-27	9.8e-24	1.4e-24	6.4e-24	2.1e-22		1.3e-27	5.4e-24					5.6e-23	4.4e-27			2.3e-21	4e-24	1.6e-24	
NCVOG4883	3.5e-36	1.9e-34	9.6e-39	2.5e-31	3.9e-26	7.3e-27	2.2e-23		1.2e-29	1.4e-43	1.8e-38	5.3e-26	1.4e-40	3.9e-41		1.4e-42	5.3e-29	2.4e-30	3.4e-28	4.2e-40	2.5e-30	2.4e-30	3.9e-26	6.2e-24	4.2e-23	1.3e-20	5.7e-26		5.2e-55	5.1e-54	7.8e-25	2e-34	1.5e-37	4.7e-20	7e-20	1.6e-22	4.5e-22	5.4e-22	2.5e-21	4.8e-34	2.6e-13	1.7e-24	2.1e-21	1.3e-22	8.1e-17	5.4e-56	5.1e-15	7.1e-69	1.6e-38	3e-27	2.1e-32	3.2e-35	5.8e-30	5.9e-21	3.6e-39	1.2e-13	2.8e-14	7.7e-37	1.5e-39	2.1e-38	2.2e-41	2e-39	1.6e-32	5.1e-19	2.5e-38	2.4e-47	1.3e-27	3.1e-17	2.3e-38	3e-48		9.4e-15	4.5e-16	1.4e-28	1.5e-34
NCVOG4884										2e-30														3.4e-16		3.1e-12											8e-21				8.9e-15			6.4e-15	9.8e-23					1.1e-11						1.2e-14					8e-11	2.1e-19					2.1e-34	2.2e-50							
NCVOG4890			1.6e-12									9.6e-14															2.4e-11																																																
NCVOG4894																																						6.3e-11	8.3e-12																														7.9e-11						
NCVOG4896				2.5e-11							1.9e-11			6.2e-14										1.5e-13																						2.3e-11			7.2e-13	1.3e-11										2.1e-11		2e-14													
NCVOG4901																																													2.3e-18																														
NCVOG4904			1.2e-11	2e-11			7.9e-12							8.3e-17									4.6e-14	1.5e-14																			2.9e-11						4.4e-12										4.8e-12	1.9e-18		9.7e-12			7e-16	4.2e-11		2e-12				7e-11			
NCVOG4907	1.4e-11													4.1e-19			6.1e-11						2.5e-13								2.4e-11			8.4e-13	1.1e-17		1.2e-15	1.4e-14	2.4e-12																	1.6e-11	1.4e-11																4.9e-11		
NCVOG4917																																																																3e-19											
NCVOG4944																																																									9.1e-12																		
NCVOG4966			7.4e-12	9.1e-25			2.5e-11		2.2e-15						1.7e-31			1.5e-13	1.3e-11		2.2e-14	1.5e-18	1.1e-19	1.1e-18		5.5e-11					2.6e-35		5.4e-12	1.8e-18	5.3e-17	1.1e-17	7.7e-12	1.2e-16	5.9e-17	7.5e-13	4.6e-12	5.9e-16	1e-10	4.7e-11	4.4e-19					2.3e-11	8e-15	7.7e-14	9.3e-17			1.5e-18	2.3e-19		2.8e-19	5e-20		5.1e-13	1.1e-11	8.8e-16	2.5e-13	4.4e-13	2.2e-25	1.6e-20	5.1e-16	3.6e-20				3.8e-12	7.4e-13
NCVOG4979										3.1e-12																																																1.4e-11																	
NCVOG4988																																				2.2e-12								1.1e-30	2.6e-13																											2.4e-18			
NCVOG4990																																													1.5e-12																														
NCVOG4997				3.4e-20																																													8.5e-27										3e-24	1.5e-23															
NCVOG5007																																																																			4.9e-14								
NCVOG5009																																																																			2.5e-11						7.3e-12		
NCVOG5020																																																																1.5e-13			2.8e-13								
NCVOG5031				1.4e-14																																													7.5e-12				9.1e-12							7.1e-12		1.8e-13							4.9e-13						
NCVOG5034			1.9e-11	2.7e-18					3e-20																								9.5e-12																9.8e-16				6.9e-16						1.9e-19	2.5e-16									9.5e-17						
NCVOG5037																																													9.4e-13																														
NCVOG5053																				2.7e-11	9.7e-11											2.4e-11																																											
NCVOG5057																													5.3e-24																4.8e-24																								5.1e-25						
NCVOG5062																							8.2e-11	4.5e-11													2.3e-11																																						
NCVOG5072																																																																				8e-11							
NCVOG5073				7.1e-12																											2.6e-25																		4.9e-19										6.7e-16	8.5e-13															
NCVOG5078									7.7e-11																															1.8e-12						3.3e-11																							1.4e-11						
NCVOG5081																																													1.4e-35			1.2e-25		1.6e-12																			1.8e-13				1.5e-20		
NCVOG5094															1.4e-13						4e-14		3.9e-11								3.9e-30												6.1e-11		1.9e-23						2.8e-15								2e-24	3e-20		8.4e-11	2.8e-12				5.4e-15		1.1e-13						
NCVOG5095																																																				1.5e-13																							
NCVOG5100																							2.5e-11																																									1.7e-22											
NCVOG5101				4.1e-11																																																																							
NCVOG5103	1.3e-12		3.2e-24	5.6e-31	3.9e-26	4.9e-17	2.1e-21		3e-12	3.9e-29	5.8e-36	8.4e-32	5.1e-13	9.6e-22	1.6e-29	2.7e-33	2.1e-26	1.8e-25	2e-28	2.5e-24	8.1e-27	2.3e-24	3.2e-20	1.4e-21	3.9e-22	3.2e-11	7.5e-24		1.3e-13		1.3e-19		8.5e-14	3.5e-14	3.3e-12	1.5e-13	9.2e-12	5.9e-16	1.9e-23	3.1e-17	2.5e-33	4.6e-24	3.3e-25	2.2e-11	2.4e-36	4.9e-16		7e-16	1.5e-37	2.1e-28	1.6e-23	2.4e-33		6e-27	5.7e-20	1.1e-19	3.3e-14	4.1e-43	4.7e-32	8.8e-35	8e-11	6e-30	3.2e-19	2e-45	4.6e-32	4.4e-25	1.1e-34	1.2e-14	2e-22	7.4e-19	7.5e-14	2.8e-19	4.3e-27	6e-15	1e-14
NCVOG5117	1.4e-20		2.6e-16	4.6e-25	8.6e-20	4.8e-22		3.4e-11			1.2e-30	1.1e-30		2.4e-18	2e-19	3.4e-19	2.6e-21	2.2e-16	4.3e-16	4.9e-17	2.5e-40	2.4e-32	6.1e-33	2.1e-22			1.6e-21	1.1e-11			7.6e-17	1.4e-19	8e-22	1.3e-21	4.3e-19	8.9e-20	5.7e-20	2.3e-24	5.9e-26	1.1e-16	4.7e-23		6e-16			1.2e-13	1.4e-12	4.2e-13	6.4e-25	6.2e-11	1e-34	5.7e-19		1.3e-12			9.2e-23		3.8e-20	3.2e-26		5.4e-31	1.9e-38		4.3e-27	6e-12			4.4e-19		7e-17	9.6e-18	1.7e-13	3.5e-37	
NCVOG5120																																													2.1e-12																														
NCVOG5123																																																7.7e-11																											
NCVOG5128																																													1.3e-18													2e-21									4.3e-13						1.7e-27		
NCVOG5130											3e-23										1.7e-12																								9.6e-11				4.7e-12										2.7e-11	3.5e-12									1.6e-14			6e-17			
NCVOG5135																																																1.7e-12		1e-11								2.9e-16									1.1e-16						4.1e-23		
NCVOG5160																																																																				2.3e-11	5.2e-12						
NCVOG5162																													9.4e-17	5.5e-13																					1.3e-12								8.7e-19												2.1e-11				
NCVOG5185																																																																					9.2e-11						
NCVOG5195																																													7.7e-12			7.5e-16																			2.1e-12								
NCVOG5199																																																												6.6e-12															
NCVOG5201																															2.9e-11																																												
NCVOG5214																																																2.5e-14																											
NCVOG5229				3e-17																																																								3e-11															
NCVOG5235																																																																			1.1e-13								
NCVOG5238																																																											1.2e-11																
NCVOG5245								6.2e-11	6.7e-13												5.6e-11		3.8e-12				6.3e-11					2.9e-11																			5.5e-11						5.4e-13														2.3e-11				
NCVOG5256																																																9.8e-13																											
NCVOG5260																																									3.2e-12																																		
NCVOG5262									4.1e-11																																																3.2e-12																		
NCVOG5263																																																										2.1e-12																	
NCVOG5265																																													5e-12																												1.9e-20		
NCVOG5269																																													9.3e-11																												5.2e-13		
NCVOG5270																																																6.6e-23																											
NCVOG5278																																																										7.7e-13									6.3e-11								
NCVOG5280																																																1.4e-13										1.6e-13																	
NCVOG5283											3.2e-11			1.7e-11										1.6e-12																						5.7e-11				3.2e-15												3.6e-12						7.8e-14							
NCVOG5301					4.1e-11		6.5e-13			4.8e-18					5.2e-13					1.7e-11			1.2e-12				4.1e-15					2e-12																									6.2e-13	9.5e-15						6.1e-11			9.4e-15						1.6e-22		5.3e-11
NCVOG5323																																													4.6e-16			8.9e-14																									1.1e-17		
NCVOG5337																																													2e-17													3.6e-13															3.6e-12		
NCVOG5338																																																8.4e-12																			1.3e-13								
NCVOG5341										8.7e-29													8.9e-11																																			1.8e-28																	
NCVOG5350																			3e-11																																																								
NCVOG5369									9.4e-15																						4.9e-13											6.1e-14										1.4e-11																	1.1e-12	6.6e-11					
NCVOG5370				4.9e-13						3e-22	3.5e-14																					4.3e-14																																					3.1e-14						
NCVOG5391																																																																					2.3e-13						
NCVOG5392																																													1.6e-13																														
NCVOG5415																																																6.9e-19																									2.5e-16		
NCVOG5421																							3e-16								1.4e-12																		6.4e-11																										
NCVOG5422										4.9e-13																																																						1e-14											
NCVOG5431										5.9e-11																																																																	
NCVOG5435																							2.1e-15																																									2e-11											
NCVOG5439																															3.7e-11																												8.9e-11	1.5e-12							1.6e-15								
NCVOG5443																								4.4e-12																																			1.5e-15																
